index,timestamp,lat,long,alt
2017-03-31 21:11:35.631855,1490994695631855000,37.4267068485,-122.075562325,-32.7799792495
2017-03-31 21:11:35.731945,1490994695731945000,37.4267068449,-122.075562333,-32.7784253595
2017-03-31 21:11:35.832055,1490994695832055000,37.4267068389,-122.075562341,-32.7765633967
2017-03-31 21:11:35.932148,1490994695932148000,37.4267068043,-122.075562387,-32.774717917
2017-03-31 21:11:36.032203,1490994696032203000,37.4267067094,-122.075562496,-32.7734922839
2017-03-31 21:11:36.132284,1490994696132284000,37.4267065276,-122.075562691,-32.769784088
2017-03-31 21:11:36.232409,1490994696232409000,37.4267063123,-122.075562924,-32.7668037779
2017-03-31 21:11:36.332441,1490994696332441000,37.4267059567,-122.075563311,-32.7657796274
2017-03-31 21:11:36.432538,1490994696432538000,37.4267054527,-122.07556383,-32.7634705498
2017-03-31 21:11:36.532662,1490994696532662000,37.4267048427,-122.075564464,-32.7614386266
2017-03-31 21:11:36.632716,1490994696632716000,37.426704253,-122.075565077,-32.7602583552
2017-03-31 21:11:36.732810,1490994696732810000,37.4267030592,-122.075566326,-32.7556569376
2017-03-31 21:11:36.832874,1490994696832874000,37.4267019525,-122.075567515,-32.755182045
2017-03-31 21:11:36.932984,1490994696932984000,37.4267006433,-122.075568869,-32.7545059765
2017-03-31 21:11:37.033059,1490994697033059000,37.4266991429,-122.075570394,-32.7532784324
2017-03-31 21:11:37.133141,1490994697133141000,37.4266975051,-122.075572112,-32.7524739211
2017-03-31 21:11:37.233220,1490994697233220000,37.4266958135,-122.075573951,-32.7525051036
2017-03-31 21:11:37.333308,1490994697333308000,37.4266936188,-122.075576346,-32.7493353798
2017-03-31 21:11:37.433431,1490994697433431000,37.4266913521,-122.075578751,-32.7468832116
2017-03-31 21:11:37.533493,1490994697533493000,37.4266891502,-122.075581084,-32.743593001
2017-03-31 21:11:37.633569,1490994697633569000,37.4266871495,-122.075583191,-32.7376347674
2017-03-31 21:11:37.733704,1490994697733704000,37.4266837147,-122.075586857,-32.7318760468
2017-03-31 21:11:37.833765,1490994697833765000,37.4266808261,-122.075589934,-32.7285360796
2017-03-31 21:11:37.933828,1490994697933828000,37.4266777842,-122.075593144,-32.7296006622
2017-03-31 21:11:38.033938,1490994698033938000,37.4266747132,-122.075596402,-32.7291236789
2017-03-31 21:11:38.134026,1490994698134026000,37.426671548,-122.075599823,-32.7238382747
2017-03-31 21:11:38.234113,1490994698234113000,37.4266683576,-122.075603286,-32.7189163406
2017-03-31 21:11:38.334177,1490994698334177000,37.4266651472,-122.07560674,-32.713153055
2017-03-31 21:11:38.434270,1490994698434270000,37.426661852,-122.075610258,-32.7026057237
2017-03-31 21:11:38.534385,1490994698534385000,37.4266587353,-122.07561359,-32.6976847839
