timestamp,points,frame_id,filename
1490991559214955000,36319,velodyne,lidar/1490991559214955000
1490991559315029000,36324,velodyne,lidar/1490991559315029000
1490991559415139000,36343,velodyne,lidar/1490991559415139000
1490991559515237000,36366,velodyne,lidar/1490991559515237000
1490991559615315000,36287,velodyne,lidar/1490991559615315000
1490991559715379000,36300,velodyne,lidar/1490991559715379000
1490991559815510000,36271,velodyne,lidar/1490991559815510000
1490991559915602000,36252,velodyne,lidar/1490991559915602000
1490991560015666000,36324,velodyne,lidar/1490991560015666000
1490991560115722000,36347,velodyne,lidar/1490991560115722000
1490991560215843000,36333,velodyne,lidar/1490991560215843000
1490991560315895000,36299,velodyne,lidar/1490991560315895000
1490991560416004000,36316,velodyne,lidar/1490991560416004000
1490991560516097000,36274,velodyne,lidar/1490991560516097000
1490991560616156000,36308,velodyne,lidar/1490991560616156000
1490991560716242000,36324,velodyne,lidar/1490991560716242000
1490991560816339000,36298,velodyne,lidar/1490991560816339000
1490991560916438000,36340,velodyne,lidar/1490991560916438000
1490991561016524000,36342,velodyne,lidar/1490991561016524000
1490991561116602000,36250,velodyne,lidar/1490991561116602000
1490991561216714000,36246,velodyne,lidar/1490991561216714000
1490991561316798000,36302,velodyne,lidar/1490991561316798000
1490991561416874000,36328,velodyne,lidar/1490991561416874000
1490991561516973000,36277,velodyne,lidar/1490991561516973000
1490991561617049000,36269,velodyne,lidar/1490991561617049000
1490991561717133000,36362,velodyne,lidar/1490991561717133000
1490991561817235000,36278,velodyne,lidar/1490991561817235000
1490991561917340000,36308,velodyne,lidar/1490991561917340000
1490991562017371000,36332,velodyne,lidar/1490991562017371000
1490991562117504000,36386,velodyne,lidar/1490991562117504000
1490991562217593000,36338,velodyne,lidar/1490991562217593000
1490991562317632000,36339,velodyne,lidar/1490991562317632000
1490991562417732000,36339,velodyne,lidar/1490991562417732000
1490991562517809000,36322,velodyne,lidar/1490991562517809000
1490991562617892000,36298,velodyne,lidar/1490991562617892000
1490991562717990000,36320,velodyne,lidar/1490991562717990000
1490991562818094000,36323,velodyne,lidar/1490991562818094000
1490991562918152000,36353,velodyne,lidar/1490991562918152000
1490991563018238000,36339,velodyne,lidar/1490991563018238000
1490991563118324000,36304,velodyne,lidar/1490991563118324000
1490991563218425000,36323,velodyne,lidar/1490991563218425000
1490991563318502000,36293,velodyne,lidar/1490991563318502000
1490991563418624000,36319,velodyne,lidar/1490991563418624000
1490991563518706000,36347,velodyne,lidar/1490991563518706000
1490991563618758000,36272,velodyne,lidar/1490991563618758000
1490991563718891000,36319,velodyne,lidar/1490991563718891000
1490991563818981000,36337,velodyne,lidar/1490991563818981000
1490991563919053000,36358,velodyne,lidar/1490991563919053000
1490991564019118000,36296,velodyne,lidar/1490991564019118000
1490991564119215000,36329,velodyne,lidar/1490991564119215000
1490991564219317000,36319,velodyne,lidar/1490991564219317000
1490991564319364000,36345,velodyne,lidar/1490991564319364000
1490991564419478000,36333,velodyne,lidar/1490991564419478000
1490991564519537000,36356,velodyne,lidar/1490991564519537000
1490991564619625000,36298,velodyne,lidar/1490991564619625000
1490991564719736000,36350,velodyne,lidar/1490991564719736000
1490991564819829000,36325,velodyne,lidar/1490991564819829000
1490991564919916000,36319,velodyne,lidar/1490991564919916000
1490991565019986000,36314,velodyne,lidar/1490991565019986000
1490991565120110000,36278,velodyne,lidar/1490991565120110000
1490991565220168000,36296,velodyne,lidar/1490991565220168000
