timestamp,points,frame_id,filename
1495234262016420000,47167,velodyne,lidar/1495234262016420000
1495234262116492000,47161,velodyne,lidar/1495234262116492000
1495234262216596000,46946,velodyne,lidar/1495234262216596000
1495234262316689000,47036,velodyne,lidar/1495234262316689000
1495234262416784000,47002,velodyne,lidar/1495234262416784000
1495234262516868000,47008,velodyne,lidar/1495234262516868000
1495234262616942000,46859,velodyne,lidar/1495234262616942000
1495234262717024000,46380,velodyne,lidar/1495234262717024000
1495234262817125000,46748,velodyne,lidar/1495234262817125000
1495234262917231000,46757,velodyne,lidar/1495234262917231000
1495234263017297000,46967,velodyne,lidar/1495234263017297000
1495234263117383000,46760,velodyne,lidar/1495234263117383000
1495234263217465000,46660,velodyne,lidar/1495234263217465000
1495234263317530000,46689,velodyne,lidar/1495234263317530000
1495234263417637000,46631,velodyne,lidar/1495234263417637000
1495234263517714000,46830,velodyne,lidar/1495234263517714000
1495234263617799000,46656,velodyne,lidar/1495234263617799000
1495234263717876000,46455,velodyne,lidar/1495234263717876000
1495234263817975000,46612,velodyne,lidar/1495234263817975000
1495234263918063000,46684,velodyne,lidar/1495234263918063000
1495234264018147000,46701,velodyne,lidar/1495234264018147000
1495234264118244000,46966,velodyne,lidar/1495234264118244000
1495234264218321000,46884,velodyne,lidar/1495234264218321000
1495234264318395000,46866,velodyne,lidar/1495234264318395000
1495234264418516000,46924,velodyne,lidar/1495234264418516000
1495234264518579000,46854,velodyne,lidar/1495234264518579000
1495234264618676000,46416,velodyne,lidar/1495234264618676000
1495234264718739000,46790,velodyne,lidar/1495234264718739000
1495234264818839000,46928,velodyne,lidar/1495234264818839000
1495234264918930000,47041,velodyne,lidar/1495234264918930000
1495234265019025000,47130,velodyne,lidar/1495234265019025000
1495234265119098000,47311,velodyne,lidar/1495234265119098000
1495234265219173000,47227,velodyne,lidar/1495234265219173000
1495234265319260000,47226,velodyne,lidar/1495234265319260000
1495234265419359000,47195,velodyne,lidar/1495234265419359000
1495234265519467000,46916,velodyne,lidar/1495234265519467000
1495234265619570000,46965,velodyne,lidar/1495234265619570000
1495234265719603000,46903,velodyne,lidar/1495234265719603000
1495234265819701000,47042,velodyne,lidar/1495234265819701000
1495234265919804000,47029,velodyne,lidar/1495234265919804000
1495234266019886000,46949,velodyne,lidar/1495234266019886000
1495234266119976000,46814,velodyne,lidar/1495234266119976000
1495234266220039000,46780,velodyne,lidar/1495234266220039000
1495234266320137000,46749,velodyne,lidar/1495234266320137000
1495234266420209000,46678,velodyne,lidar/1495234266420209000
1495234266520322000,46149,velodyne,lidar/1495234266520322000
1495234266620396000,46046,velodyne,lidar/1495234266620396000
1495234266720511000,46158,velodyne,lidar/1495234266720511000
1495234266820590000,46611,velodyne,lidar/1495234266820590000
1495234266920665000,46354,velodyne,lidar/1495234266920665000
1495234267020771000,46381,velodyne,lidar/1495234267020771000
1495234267120842000,46264,velodyne,lidar/1495234267120842000
1495234267220927000,46244,velodyne,lidar/1495234267220927000
1495234267320999000,46414,velodyne,lidar/1495234267320999000
