index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:52:39.748043,1490993559748043000,-14.97,-25.7826259725,0.2,0.0,0.0,0.0
2017-03-31 20:52:39.848111,1490993559848111000,-14.97,-25.7827634179,0.2,0.0,0.0,0.0
2017-03-31 20:52:39.948196,1490993559948196000,-14.97,-25.7836159658,0.200384034161,0.0,0.0,0.0
2017-03-31 20:52:40.048262,1490993560048262000,-14.9703764317,-25.7822471366,0.201376431702,0.0,0.0,0.0
2017-03-31 20:52:40.148357,1490993560148357000,-14.9706314259,-25.7813685741,0.203105722251,0.0,0.0,0.0
2017-03-31 20:52:40.248421,1490993560248421000,-14.9703797523,-25.7816202477,0.205,0.0,0.0,0.0
2017-03-31 20:52:40.348530,1490993560348530000,-14.971,-25.7806167796,0.205383220381,0.0,0.0,0.0
2017-03-31 20:52:40.448594,1490993560448594000,-14.971,-25.7807720877,0.205613956146,0.0,0.0,0.0
2017-03-31 20:52:40.548683,1490993560548683000,-14.97069424,-25.782,0.20469424003,0.0,0.0,0.0
2017-03-31 20:52:40.648803,1490993560648803000,-14.9698296094,-25.7818296094,0.203488828219,0.0,0.0,0.0
2017-03-31 20:52:40.748867,1490993560748867000,-14.9686169908,-25.781,0.20138300921,0.0,0.0,0.0
2017-03-31 20:52:40.848966,1490993560848966000,-14.968,-25.781,0.203172300666,0.0,0.0,0.0
2017-03-31 20:52:40.949065,1490993560949065000,-14.968,-25.7802142248,0.205,0.0,0.0,0.0
2017-03-31 20:52:41.049171,1490993561049171000,-14.968,-25.7793893426,0.205389342596,0.0,0.0,0.0
2017-03-31 20:52:41.149226,1490993561149226000,-14.968,-25.7792239555,0.205223955487,0.0,0.0,0.0
2017-03-31 20:52:41.249287,1490993561249287000,-14.9676031415,-25.778,0.204793717059,0.0,0.0,0.0
2017-03-31 20:52:41.349374,1490993561349374000,-14.9673952816,-25.778,0.204814155076,0.0,0.0,0.0
2017-03-31 20:52:41.449484,1490993561449484000,-14.9683913127,-25.7783913127,0.203391312691,0.0,0.0,0.0
2017-03-31 20:52:41.549561,1490993561549561000,-14.9693049517,-25.779,0.204,0.0,0.0,0.0
2017-03-31 20:52:41.649647,1490993561649647000,-14.9698290463,-25.7793419073,0.203316185375,0.0,0.0,0.0
2017-03-31 20:52:41.749720,1490993561749720000,-14.9693874513,-25.7806125487,0.2,0.0,0.0,0.0
2017-03-31 20:52:41.849819,1490993561849819000,-14.9703895587,-25.78,0.200779117332,0.0,0.0,0.0
2017-03-31 20:52:41.949929,1490993561949929000,-14.971,-25.7803921964,0.20317658912,0.0,0.0,0.0
2017-03-31 20:52:42.049984,1490993562049984000,-14.971,-25.7813875606,0.205775121164,0.0,0.0,0.0
2017-03-31 20:52:42.150081,1490993562150081000,-14.971,-25.7816174387,0.207,0.0,0.0,0.0
2017-03-31 20:52:42.250155,1490993562250155000,-14.971,-25.7806202372,0.206620237207,0.0,0.0,0.0
2017-03-31 20:52:42.350242,1490993562350242000,-14.971,-25.78,0.206761127396,0.0,0.0,0.0
