timestamp,points,frame_id,filename
1490993559748043000,35766,velodyne,lidar/1490993559748043000
1490993559848111000,35756,velodyne,lidar/1490993559848111000
1490993559948196000,35747,velodyne,lidar/1490993559948196000
1490993560048262000,35780,velodyne,lidar/1490993560048262000
1490993560148357000,35766,velodyne,lidar/1490993560148357000
1490993560248421000,35784,velodyne,lidar/1490993560248421000
1490993560348530000,35762,velodyne,lidar/1490993560348530000
1490993560448594000,35722,velodyne,lidar/1490993560448594000
1490993560548683000,35779,velodyne,lidar/1490993560548683000
1490993560648803000,35753,velodyne,lidar/1490993560648803000
1490993560748867000,35758,velodyne,lidar/1490993560748867000
1490993560848966000,35721,velodyne,lidar/1490993560848966000
1490993560949065000,35737,velodyne,lidar/1490993560949065000
1490993561049171000,35679,velodyne,lidar/1490993561049171000
1490993561149226000,35699,velodyne,lidar/1490993561149226000
1490993561249287000,35768,velodyne,lidar/1490993561249287000
1490993561349374000,35808,velodyne,lidar/1490993561349374000
1490993561449484000,35832,velodyne,lidar/1490993561449484000
1490993561549561000,35788,velodyne,lidar/1490993561549561000
1490993561649647000,35802,velodyne,lidar/1490993561649647000
1490993561749720000,35760,velodyne,lidar/1490993561749720000
1490993561849819000,35811,velodyne,lidar/1490993561849819000
1490993561949929000,35792,velodyne,lidar/1490993561949929000
1490993562049984000,35749,velodyne,lidar/1490993562049984000
1490993562150081000,35820,velodyne,lidar/1490993562150081000
1490993562250155000,35774,velodyne,lidar/1490993562250155000
1490993562350242000,35761,velodyne,lidar/1490993562350242000
1490993562450352000,35792,velodyne,lidar/1490993562450352000
1490993562550444000,35753,velodyne,lidar/1490993562550444000
1490993562650501000,35759,velodyne,lidar/1490993562650501000
1490993562750627000,35823,velodyne,lidar/1490993562750627000
1490993562850699000,35818,velodyne,lidar/1490993562850699000
1490993562950786000,35791,velodyne,lidar/1490993562950786000
1490993563050867000,35724,velodyne,lidar/1490993563050867000
1490993563150952000,35691,velodyne,lidar/1490993563150952000
1490993563251029000,35687,velodyne,lidar/1490993563251029000
1490993563351142000,35691,velodyne,lidar/1490993563351142000
