index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:25:09.018059,1490991909018059000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.118153,1490991909118153000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.218204,1490991909218204000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.318312,1490991909318312000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.418377,1490991909418377000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.518496,1490991909518496000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.618563,1490991909618563000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.718649,1490991909718649000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.818740,1490991909818740000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:09.918826,1490991909918826000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.018909,1490991910018909000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.119000,1490991910119000000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.219082,1490991910219082000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.319184,1490991910319184000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.419258,1490991910419258000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.519348,1490991910519348000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.619443,1490991910619443000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.719505,1490991910719505000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.819617,1490991910819617000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:10.919721,1490991910919721000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.019777,1490991911019777000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.119852,1490991911119852000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.219967,1490991911219967000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.320048,1490991911320048000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.420116,1490991911420116000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.520212,1490991911520212000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.620298,1490991911620298000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.720396,1490991911720396000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.820482,1490991911820482000,45.641,-17.035,0.896,0.0,0.0,0.0
2017-03-31 20:25:11.920547,1490991911920547000,46.3059987169,-15.6413811369,0.874093505912,0.0,0.0,0.0
2017-03-31 20:25:12.020646,1490991912020646000,46.5234804383,-15.2045861289,0.864960318895,0.0,0.0,0.0
2017-03-31 20:25:12.120733,1490991912120733000,46.758372731,-14.7654208357,0.852250110682,0.0,0.0,0.0
2017-03-31 20:25:12.220856,1490991912220856000,47.0040882589,-14.3140219566,0.840532116606,0.0,0.0,0.0
2017-03-31 20:25:12.320914,1490991912320914000,47.2551928509,-13.8491490903,0.829463220324,0.0,0.0,0.0
2017-03-31 20:25:12.421003,1490991912421003000,47.5109515218,-13.360057415,0.821,0.0,0.0,0.0
2017-03-31 20:25:12.521100,1490991912521100000,47.7443301835,-12.9103379545,0.820379483991,0.0,0.0,0.0
2017-03-31 20:25:12.621169,1490991912621169000,47.9455363101,-12.5310539248,0.817953801001,0.0,0.0,0.0
2017-03-31 20:25:12.721253,1490991912721253000,48.2780166135,-11.9439929424,0.789827056402,0.0,0.0,0.0
2017-03-31 20:25:12.821340,1490991912821340000,48.5311536808,-11.4969889021,0.771229945085,0.0,0.0,0.0
2017-03-31 20:25:12.921425,1490991912921425000,48.7422638607,-11.1296419464,0.759797985882,0.0,0.0,0.0
2017-03-31 20:25:13.021524,1490991913021524000,49.1105981971,-10.4955503495,0.741383642259,0.0,0.0,0.0
2017-03-31 20:25:13.121639,1490991913121639000,49.3990068681,-9.98060854142,0.730562953746,0.0,0.0,0.0
2017-03-31 20:25:13.221684,1490991913221684000,49.6748524294,-9.48306562716,0.720043619856,0.0,0.0,0.0
2017-03-31 20:25:13.321801,1490991913321801000,49.9564384531,-8.98457018064,0.70696112289,0.0,0.0,0.0
2017-03-31 20:25:13.421859,1490991913421859000,50.2531213877,-8.49020577962,0.697006746873,0.0,0.0,0.0
2017-03-31 20:25:13.521936,1490991913521936000,50.5409762985,-8.02733355042,0.682851856676,0.0,0.0,0.0
2017-03-31 20:25:13.622045,1490991913622045000,50.781323338,-7.63338724403,0.674097494312,0.0,0.0,0.0
2017-03-31 20:25:13.722129,1490991913722129000,51.1589237298,-6.99200020359,0.668553105396,0.0,0.0,0.0
2017-03-31 20:25:13.822191,1490991913822191000,51.4485775125,-6.49679397577,0.669730509992,0.0,0.0,0.0
