timestamp,tx,ty,tz,rx,ry,rz
1490991911835886861,45.641,-17.035,0.896,0.0,0.0,0.0
1490991911835886861,45.845,-16.61,0.882,0.0,0.0,0.0
1490991911835886861,46.048,-16.181,0.878,0.0,0.0,0.0
1490991911896584000,46.255,-15.746,0.876,0.0,0.0,0.0
1490991911997137652,46.469,-15.307,0.868,0.0,0.0,0.0
1490991912097676778,46.702,-14.869,0.855,0.0,0.0,0.0
1490991912198289461,46.948,-14.417,0.843,0.0,0.0,0.0
1490991912298874755,47.198,-13.958,0.832,0.0,0.0,0.0
1490991912394440786,47.446,-13.486,0.821,0.0,0.0,0.0
1490991912495043719,47.692,-13.009,0.821,0.0,0.0,0.0
1490991912621017422,47.945,-12.532,0.818,0.0,0.0,0.0
1490991912696466944,48.212,-12.061,0.795,0.0,0.0,0.0
1490991912797088572,48.48,-11.586,0.774,0.0,0.0,0.0
1490991912928411028,48.757,-11.104,0.759,0.0,0.0,0.0
1490991912998781769,49.044,-10.614,0.744,0.0,0.0,0.0
1490991913094397314,49.324,-10.116,0.733,0.0,0.0,0.0
1490991913194999973,49.601,-9.616,0.724,0.0,0.0,0.0
1490991913296167958,49.881,-9.112,0.709,0.0,0.0,0.0
1490991913396745037,50.177,-8.612,0.701,0.0,0.0,0.0
1490991913497371199,50.482,-8.124,0.685,0.0,0.0,0.0
1490991913623159768,50.784,-7.629,0.674,0.0,0.0,0.0
1490991913694309501,51.079,-7.13,0.668,0.0,0.0,0.0
1490991913794903273,51.368,-6.631,0.67,0.0,0.0,0.0
1490991913896160501,51.667,-6.133,0.669,0.0,0.0,0.0
1490991913996713171,51.968,-5.626,0.656,0.0,0.0,0.0
1490991914097370448,52.272,-5.118,0.643,0.0,0.0,0.0
1490991914197996189,52.578,-4.605,0.642,0.0,0.0,0.0
1490991914294433042,52.887,-4.09,0.642,0.0,0.0,0.0
1490991914396045207,53.204,-3.588,0.64,0.0,0.0,0.0
1490991914496567479,53.52,-3.087,0.631,0.0,0.0,0.0
1490991914623040771,53.834,-2.576,0.625,0.0,0.0,0.0
1490991914693456302,54.146,-2.052,0.612,0.0,0.0,0.0
1490991914794044923,54.455,-1.524,0.609,0.0,0.0,0.0
1490991914929974523,54.786,-1.002,0.605,0.0,0.0,0.0
1490991914995738562,55.128,-0.482,0.602,0.0,0.0,0.0
1490991915096497175,55.459,0.042,0.597,0.0,0.0,0.0
1490991915197099403,55.783,0.57,0.594,0.0,0.0,0.0
1490991915293549899,56.111,1.1,0.591,0.0,0.0,0.0
1490991915394689228,56.444,1.63,0.585,0.0,0.0,0.0
1490991915495258649,56.779,2.161,0.578,0.0,0.0,0.0
1490991915621356227,57.119,2.69,0.57,0.0,0.0,0.0
1490991915696949862,57.464,3.218,0.556,0.0,0.0,0.0
1490991915793285694,57.806,3.747,0.548,0.0,0.0,0.0
1490991915896043384,58.145,4.28,0.538,0.0,0.0,0.0
1490991915996637603,58.493,4.808,0.526,0.0,0.0,0.0
1490991916097252250,58.842,5.326,0.519,0.0,0.0,0.0
1490991916198539447,59.181,5.848,0.52,0.0,0.0,0.0
1490991916294097573,59.514,6.367,0.515,0.0,0.0,0.0
1490991916394716144,59.854,6.88,0.509,0.0,0.0,0.0
