timestamp,tx,ty,tz,rx,ry,rz
1490994980052317240,3.889,-82.868,2.105,0.0,0.0,0.0
1490994980228366793,3.891,-82.863,2.105,0.0,0.0,0.0
1490994980339048256,3.895,-82.857,2.105,0.0,0.0,0.0
1490994980339048256,3.903,-82.843,2.107,0.0,0.0,0.0
1490994980455928629,3.912,-82.827,2.107,0.0,0.0,0.0
1490994980521304816,3.923,-82.807,2.109,0.0,0.0,0.0
1490994980652095986,3.936,-82.783,2.109,0.0,0.0,0.0
1490994980722548146,3.953,-82.757,2.105,0.0,0.0,0.0
1490994980843863245,3.969,-82.728,2.105,0.0,0.0,0.0
1490994980924360034,3.99,-82.692,2.108,0.0,0.0,0.0
1490994981025313161,4.015,-82.646,2.11,0.0,0.0,0.0
1490994981125899131,4.049,-82.586,2.113,0.0,0.0,0.0
1490994981241663953,4.095,-82.505,2.115,0.0,0.0,0.0
1490994981322116676,4.152,-82.404,2.118,0.0,0.0,0.0
1490994981422617471,4.22,-82.283,2.124,0.0,0.0,0.0
1490994981523243009,4.301,-82.14,2.129,0.0,0.0,0.0
1490994981649056066,4.395,-81.982,2.13,0.0,0.0,0.0
1490994981734543134,4.503,-81.812,2.127,0.0,0.0,0.0
1490994981830057425,4.623,-81.623,2.13,0.0,0.0,0.0
1490994981926450721,4.75,-81.41,2.133,0.0,0.0,0.0
1490994982152737238,4.884,-81.173,2.138,0.0,0.0,0.0
1490994982152737238,5.034,-80.917,2.139,0.0,0.0,0.0
1490994982228146808,5.195,-80.638,2.146,0.0,0.0,0.0
1490994982328699127,5.371,-80.338,2.154,0.0,0.0,0.0
1490994982378975672,5.563,-80.026,2.161,0.0,0.0,0.0
1490994982527819389,5.762,-79.702,2.164,0.0,0.0,0.0
1490994982653514481,5.972,-79.37,2.172,0.0,0.0,0.0
1490994982723922191,6.192,-79.034,2.175,0.0,0.0,0.0
1490994982824502159,6.412,-78.686,2.18,0.0,0.0,0.0
1490994982925963359,6.633,-78.325,2.189,0.0,0.0,0.0
1490994983021596557,6.86,-77.956,2.193,0.0,0.0,0.0
1490994983122428234,7.097,-77.58,2.198,0.0,0.0,0.0
1490994983238093915,7.345,-77.192,2.204,0.0,0.0,0.0
1490994983323584849,7.603,-76.797,2.21,0.0,0.0,0.0
1490994983425878406,7.858,-76.39,2.218,0.0,0.0,0.0
1490994983526461412,8.118,-75.972,2.225,0.0,0.0,0.0
1490994983652258666,8.39,-75.547,2.231,0.0,0.0,0.0
1490994983722692934,8.672,-75.113,2.227,0.0,0.0,0.0
1490994983823508392,8.965,-74.67,2.23,0.0,0.0,0.0
1490994983924407862,9.259,-74.215,2.235,0.0,0.0,0.0
1490994984025005138,9.552,-73.748,2.242,0.0,0.0,0.0
1490994984125587621,9.849,-73.278,2.245,0.0,0.0,0.0
1490994984226894392,10.152,-72.805,2.25,0.0,0.0,0.0
1490994984322996038,10.461,-72.329,2.258,0.0,0.0,0.0
1490994984423618333,10.774,-71.849,2.256,0.0,0.0,0.0
1490994984524247073,11.092,-71.363,2.258,0.0,0.0,0.0
1490994984649976385,11.413,-70.874,2.261,0.0,0.0,0.0
1490994984720337026,11.74,-70.385,2.26,0.0,0.0,0.0
1490994984825936388,12.066,-69.893,2.258,0.0,0.0,0.0
1490994984921479787,12.391,-69.397,2.258,0.0,0.0,0.0
1490994984966750800,12.718,-68.897,2.257,0.0,0.0,0.0
1490994984966750800,13.047,-68.401,2.251,0.0,0.0,0.0
1490994984966750800,13.382,-67.907,2.254,0.0,0.0,0.0
1490994985322112203,13.714,-67.416,2.255,0.0,0.0,0.0
1490994985422684737,14.046,-66.926,2.25,0.0,0.0,0.0
1490994985523660261,14.375,-66.433,2.247,0.0,0.0,0.0
1490994985649600310,14.708,-65.937,2.243,0.0,0.0,0.0
1490994985725101448,15.046,-65.44,2.23,0.0,0.0,0.0
1490994985826105219,15.389,-64.944,2.226,0.0,0.0,0.0
1490994985921749544,15.732,-64.45,2.225,0.0,0.0,0.0
1490994986027328668,16.078,-63.952,2.218,0.0,0.0,0.0
1490994986122860476,16.422,-63.457,2.212,0.0,0.0,0.0
1490994986223526779,16.771,-62.958,2.207,0.0,0.0,0.0
1490994986324114495,17.122,-62.46,2.2,0.0,0.0,0.0
1490994986420502960,17.478,-61.958,2.192,0.0,0.0,0.0
1490994986521495158,17.834,-61.456,2.181,0.0,0.0,0.0
1490994986652244350,18.193,-60.95,2.175,0.0,0.0,0.0
