index,timestamp,lat,long,alt
2017-03-31 21:16:19.978151,1490994979978151000,37.426241617,-122.07586442,-31.3782681217
2017-03-31 21:16:20.078252,1490994980078252000,37.4262416114,-122.075864416,-31.3783261412
2017-03-31 21:16:20.178348,1490994980178348000,37.4262416089,-122.075864415,-31.3784826771
2017-03-31 21:16:20.278434,1490994980278434000,37.4262416124,-122.075864421,-31.3793172236
2017-03-31 21:16:20.378549,1490994980378549000,37.4262416181,-122.075864428,-31.3782868283
2017-03-31 21:16:20.478611,1490994980478611000,37.4262416183,-122.075864429,-31.3764390786
2017-03-31 21:16:20.578671,1490994980578671000,37.4262416158,-122.075864428,-31.3747203888
2017-03-31 21:16:20.678769,1490994980678769000,37.4262416205,-122.075864427,-31.3735877527
2017-03-31 21:16:20.778856,1490994980778856000,37.4262416168,-122.075864426,-31.3731849723
2017-03-31 21:16:20.878942,1490994980878942000,37.4262416129,-122.075864438,-31.3715314726
2017-03-31 21:16:20.979041,1490994980979041000,37.4262416174,-122.075864435,-31.3704111765
2017-03-31 21:16:21.079132,1490994981079132000,37.4262416227,-122.075864436,-31.3703095188
2017-03-31 21:16:21.179203,1490994981179203000,37.4262416224,-122.075864441,-31.3698301805
2017-03-31 21:16:21.279304,1490994981279304000,37.426241622,-122.075864441,-31.36915492
2017-03-31 21:16:21.379389,1490994981379389000,37.4262416204,-122.075864438,-31.3691434055
2017-03-31 21:16:21.479451,1490994981479451000,37.4262416196,-122.07586444,-31.3686865193
2017-03-31 21:16:21.579560,1490994981579560000,37.4262416167,-122.075864439,-31.367261365
2017-03-31 21:16:21.679662,1490994981679662000,37.4262416173,-122.075864435,-31.3661735752
2017-03-31 21:16:21.779736,1490994981779736000,37.4262416249,-122.075864431,-31.3672202007
2017-03-31 21:16:21.879824,1490994981879824000,37.4262416269,-122.075864428,-31.3677760094
2017-03-31 21:16:21.979910,1490994981979910000,37.4262416269,-122.075864433,-31.3669300121
2017-03-31 21:16:22.079995,1490994982079995000,37.426241619,-122.075864435,-31.3657057294
2017-03-31 21:16:22.180071,1490994982180071000,37.4262416167,-122.075864441,-31.3644106278
2017-03-31 21:16:22.280146,1490994982280146000,37.4262416221,-122.075864436,-31.3643503262
2017-03-31 21:16:22.380249,1490994982380249000,37.4262416307,-122.075864429,-31.3627966797
2017-03-31 21:16:22.480345,1490994982480345000,37.4262416279,-122.075864438,-31.3609759029
2017-03-31 21:16:22.580408,1490994982580408000,37.4262416296,-122.075864441,-31.3612652244
2017-03-31 21:16:22.680494,1490994982680494000,37.4262416352,-122.075864437,-31.3631609886
2017-03-31 21:16:22.780601,1490994982780601000,37.4262416363,-122.075864431,-31.3616018402
2017-03-31 21:16:22.880666,1490994982880666000,37.4262416312,-122.075864433,-31.3600770931
2017-03-31 21:16:22.980783,1490994982980783000,37.4262416305,-122.075864443,-31.3590658577
2017-03-31 21:16:23.080861,1490994983080861000,37.4262416283,-122.07586445,-31.3584668314
2017-03-31 21:16:23.180957,1490994983180957000,37.4262416236,-122.075864452,-31.3581796777
2017-03-31 21:16:23.281069,1490994983281069000,37.4262416315,-122.075864445,-31.3576948573
2017-03-31 21:16:23.381123,1490994983381123000,37.4262416342,-122.075864445,-31.3565155206
2017-03-31 21:16:23.481219,1490994983481219000,37.4262416302,-122.075864444,-31.355499782
2017-03-31 21:16:23.581295,1490994983581295000,37.4262416274,-122.075864439,-31.3546499388
2017-03-31 21:16:23.681386,1490994983681386000,37.4262416298,-122.075864438,-31.3534154307
2017-03-31 21:16:23.781445,1490994983781445000,37.426241636,-122.075864436,-31.3528095941
2017-03-31 21:16:23.881564,1490994983881564000,37.4262416333,-122.075864436,-31.3530895854
2017-03-31 21:16:23.981654,1490994983981654000,37.4262416348,-122.075864439,-31.352496078
2017-03-31 21:16:24.081728,1490994984081728000,37.4262416346,-122.075864439,-31.3518766995
2017-03-31 21:16:24.181814,1490994984181814000,37.426241638,-122.075864446,-31.3508553476
2017-03-31 21:16:24.281928,1490994984281928000,37.4262416404,-122.075864447,-31.3498213648
2017-03-31 21:16:24.381981,1490994984381981000,37.4262416401,-122.075864442,-31.3495541111
2017-03-31 21:16:24.482076,1490994984482076000,37.4262416399,-122.075864442,-31.3488374757
2017-03-31 21:16:24.582161,1490994984582161000,37.4262416399,-122.075864444,-31.3478131382
2017-03-31 21:16:24.682251,1490994984682251000,37.4262416393,-122.075864444,-31.3466857702
2017-03-31 21:16:24.782334,1490994984782334000,37.426241639,-122.075864451,-31.3455476907
2017-03-31 21:16:24.882428,1490994984882428000,37.4262416412,-122.075864451,-31.3435184782
2017-03-31 21:16:24.982486,1490994984982486000,37.4262416402,-122.075864446,-31.3453915165
2017-03-31 21:16:25.082573,1490994985082573000,37.4262416411,-122.075864447,-31.3453362673
2017-03-31 21:16:25.182659,1490994985182659000,37.4262416388,-122.075864449,-31.3434068815
2017-03-31 21:16:25.282769,1490994985282769000,37.4262416465,-122.075864456,-31.3423117901
2017-03-31 21:16:25.382833,1490994985382833000,37.4262416532,-122.075864463,-31.3415750377
2017-03-31 21:16:25.482960,1490994985482960000,37.4262416432,-122.075864467,-31.3394321534
2017-03-31 21:16:25.583030,1490994985583030000,37.4262416368,-122.075864463,-31.3373863721
2017-03-31 21:16:25.683117,1490994985683117000,37.4262416351,-122.07586446,-31.3365156911
2017-03-31 21:16:25.783204,1490994985783204000,37.426241636,-122.075864459,-31.335684514
2017-03-31 21:16:25.883268,1490994985883268000,37.4262416413,-122.075864453,-31.3352703198
2017-03-31 21:16:25.983380,1490994985983380000,37.4262416474,-122.075864458,-31.3345242218
2017-03-31 21:16:26.083463,1490994986083463000,37.4262416515,-122.075864465,-31.3334049673
2017-03-31 21:16:26.183567,1490994986183567000,37.4262416549,-122.075864471,-31.332234588
2017-03-31 21:16:26.283612,1490994986283612000,37.4262416575,-122.07586446,-31.3338512801
2017-03-31 21:16:26.383751,1490994986383751000,37.4262416516,-122.075864452,-31.3339244289
2017-03-31 21:16:26.483822,1490994986483822000,37.4262416467,-122.075864452,-31.3321723609
2017-03-31 21:16:26.583925,1490994986583925000,37.4262416487,-122.075864455,-31.3305908944
2017-03-31 21:16:26.683959,1490994986683959000,37.4262416527,-122.075864458,-31.3291873949
2017-03-31 21:16:26.784093,1490994986784093000,37.4262416592,-122.075864463,-31.327107189
2017-03-31 21:16:26.884158,1490994986884158000,37.4262416631,-122.075864466,-31.3270927201
2017-03-31 21:16:26.984255,1490994986984255000,37.4262416633,-122.075864458,-31.3267124706
2017-03-31 21:16:27.084341,1490994987084341000,37.4262416607,-122.075864456,-31.3264532862
2017-03-31 21:16:27.184422,1490994987184422000,37.4262416573,-122.075864459,-31.326397307
2017-03-31 21:16:27.284480,1490994987284480000,37.4262416569,-122.075864456,-31.3263736045
2017-03-31 21:16:27.384568,1490994987384568000,37.4262416595,-122.075864447,-31.3263837477
2017-03-31 21:16:27.484675,1490994987484675000,37.4262416647,-122.075864449,-31.3247448373
2017-03-31 21:16:27.584741,1490994987584741000,37.4262416666,-122.075864453,-31.3232608139
2017-03-31 21:16:27.684827,1490994987684827000,37.4262416739,-122.075864453,-31.3214665858
2017-03-31 21:16:27.784921,1490994987784921000,37.426241678,-122.075864457,-31.3233471145
2017-03-31 21:16:27.885025,1490994987885025000,37.4262416797,-122.07586445,-31.3230612781
2017-03-31 21:16:27.985100,1490994987985100000,37.4262416673,-122.075864444,-31.3202871837
2017-03-31 21:16:28.085217,1490994988085217000,37.4262416662,-122.07586445,-31.3193225169
2017-03-31 21:16:28.185262,1490994988185262000,37.4262416777,-122.075864447,-31.3185281414
2017-03-31 21:16:28.285351,1490994988285351000,37.42624168,-122.075864448,-31.3190873558
2017-03-31 21:16:28.385462,1490994988385462000,37.4262416784,-122.075864451,-31.3201585834
2017-03-31 21:16:28.485542,1490994988485542000,37.4262416815,-122.075864452,-31.3186430184
2017-03-31 21:16:28.585608,1490994988585608000,37.4262416821,-122.075864456,-31.3180589194
2017-03-31 21:16:28.685694,1490994988685694000,37.4262416845,-122.075864456,-31.3175685901
2017-03-31 21:16:28.785782,1490994988785782000,37.4262416901,-122.075864448,-31.3165437303
2017-03-31 21:16:28.885888,1490994988885888000,37.4262416856,-122.075864447,-31.3156700413
2017-03-31 21:16:28.985969,1490994988985969000,37.4262416876,-122.075864448,-31.3152455497
2017-03-31 21:16:29.086041,1490994989086041000,37.4262416931,-122.075864448,-31.3149563132
2017-03-31 21:16:29.186143,1490994989186143000,37.4262416909,-122.075864443,-31.3146397005
2017-03-31 21:16:29.286255,1490994989286255000,37.4262416959,-122.075864439,-31.3145687103
2017-03-31 21:16:29.386317,1490994989386317000,37.4262416941,-122.075864437,-31.3162776054
2017-03-31 21:16:29.486402,1490994989486402000,37.4262416932,-122.075864433,-31.3130315287
2017-03-31 21:16:29.586489,1490994989586489000,37.4262416999,-122.075864437,-31.3123688441
2017-03-31 21:16:29.686560,1490994989686560000,37.4262417091,-122.075864437,-31.3132489071
2017-03-31 21:16:29.786688,1490994989786688000,37.4262417054,-122.075864434,-31.3117701814
2017-03-31 21:16:29.886770,1490994989886770000,37.4262417141,-122.075864417,-31.3117229003
2017-03-31 21:16:29.986844,1490994989986844000,37.426241716,-122.075864417,-31.3114320321
2017-03-31 21:16:30.086921,1490994990086921000,37.4262417139,-122.075864423,-31.3108280029
2017-03-31 21:16:30.187027,1490994990187027000,37.4262417157,-122.075864421,-31.3111254484
2017-03-31 21:16:30.287093,1490994990287093000,37.4262417194,-122.075864416,-31.3091963918
2017-03-31 21:16:30.387172,1490994990387172000,37.4262417203,-122.075864419,-31.3087965699
2017-03-31 21:16:30.487289,1490994990487289000,37.4262417277,-122.075864419,-31.3085753104
2017-03-31 21:16:30.587369,1490994990587369000,37.4262417348,-122.075864415,-31.3084196877
2017-03-31 21:16:30.687469,1490994990687469000,37.426241741,-122.075864411,-31.3083464745
2017-03-31 21:16:30.787537,1490994990787537000,37.4262417403,-122.075864404,-31.3081540616
2017-03-31 21:16:30.887602,1490994990887602000,37.426241739,-122.075864404,-31.3071724025
2017-03-31 21:16:30.987688,1490994990987688000,37.4262417382,-122.075864406,-31.3059584383
2017-03-31 21:16:31.087790,1490994991087790000,37.4262417487,-122.075864405,-31.3046940028
2017-03-31 21:16:31.187877,1490994991187877000,37.4262417501,-122.075864404,-31.3037111207
2017-03-31 21:16:31.287986,1490994991287986000,37.4262417457,-122.075864405,-31.3029824597
2017-03-31 21:16:31.388059,1490994991388059000,37.4262417393,-122.075864408,-31.3024119521
2017-03-31 21:16:31.488136,1490994991488136000,37.4262417329,-122.075864411,-31.3018414212
2017-03-31 21:16:31.588222,1490994991588222000,37.4262417351,-122.075864412,-31.3008006109
2017-03-31 21:16:31.688313,1490994991688313000,37.4262417399,-122.075864412,-31.2996180505
2017-03-31 21:16:31.788403,1490994991788403000,37.4262417289,-122.075864402,-31.2988963534
2017-03-31 21:16:31.888500,1490994991888500000,37.4262417156,-122.075864383,-31.2968638813
2017-03-31 21:16:31.988581,1490994991988581000,37.4262417052,-122.075864349,-31.2955645503
2017-03-31 21:16:32.088678,1490994992088678000,37.4262416992,-122.075864319,-31.2961347353
2017-03-31 21:16:32.188769,1490994992188769000,37.4262417036,-122.07586432,-31.2960005505
2017-03-31 21:16:32.288826,1490994992288826000,37.4262417472,-122.075864392,-31.2978069764
2017-03-31 21:16:32.388919,1490994992388919000,37.4262418654,-122.07586456,-31.3007792812
2017-03-31 21:16:32.489019,1490994992489019000,37.4262420517,-122.075864843,-31.3007595895
2017-03-31 21:16:32.589104,1490994992589104000,37.4262422878,-122.075865173,-31.3000585298
2017-03-31 21:16:32.689188,1490994992689188000,37.4262426865,-122.075865751,-31.3002062753
2017-03-31 21:16:32.789249,1490994992789249000,37.4262432358,-122.075866567,-31.3011303802
2017-03-31 21:16:32.889348,1490994992889348000,37.4262439822,-122.075867601,-31.3027025445
2017-03-31 21:16:32.989449,1490994992989449000,37.4262447856,-122.075868698,-31.3044623192
2017-03-31 21:16:33.089524,1490994993089524000,37.4262457951,-122.075870038,-31.3042190622
2017-03-31 21:16:33.189624,1490994993189624000,37.4262467801,-122.075871367,-31.3023129923
2017-03-31 21:16:33.289707,1490994993289707000,37.4262481598,-122.075873283,-31.3001071515
2017-03-31 21:16:33.389817,1490994993389817000,37.4262497442,-122.075875439,-31.2915155421
2017-03-31 21:16:33.489877,1490994993489877000,37.4262513284,-122.075877595,-31.2800277743
2017-03-31 21:16:33.589965,1490994993589965000,37.4262527363,-122.075879526,-31.2705136746
2017-03-31 21:16:33.690077,1490994993690077000,37.4262546675,-122.075882207,-31.2646645723
2017-03-31 21:16:33.790114,1490994993790114000,37.4262567532,-122.075885047,-31.2672610933
2017-03-31 21:16:33.890213,1490994993890213000,37.4262587251,-122.075887709,-31.2713667539
2017-03-31 21:16:33.990311,1490994993990311000,37.4262609006,-122.075890461,-31.2715357858
2017-03-31 21:16:34.090402,1490994994090402000,37.4262631343,-122.075893239,-31.2705749552
2017-03-31 21:16:34.190487,1490994994190487000,37.4262654685,-122.075896002,-31.2734730049
2017-03-31 21:16:34.290572,1490994994290572000,37.4262678302,-122.075898761,-31.2774234845
2017-03-31 21:16:34.390658,1490994994390658000,37.4262701918,-122.075901519,-31.2813740045
2017-03-31 21:16:34.490757,1490994994490757000,37.4262726861,-122.075904125,-31.2844452504
