index,timestamp,tx,ty,tz,rx,ry,rz
2017-05-19 22:13:08.951423,1495231988951423000,16.729057312,-57.0268096924,-1.53318822384,-0.0144251502,0.0356001572486,2.38378760469
2017-05-19 22:13:09.051518,1495231989051518000,16.7305831909,-57.0173110962,-1.53135800362,-0.0143853712254,0.0358419673633,2.38409114661
2017-05-19 22:13:09.151619,1495231989151619000,16.7286167145,-57.0228538513,-1.5305390358,-0.0142464859002,0.0357535878333,2.38436888362
2017-05-19 22:13:09.251698,1495231989251698000,16.714963913,-57.0192642212,-1.53690946102,-0.0150152386569,0.0357632052304,2.38344227354
2017-05-19 22:13:09.351789,1495231989351789000,16.7261352539,-57.0215911865,-1.52814900875,-0.0146880201092,0.0357722187473,2.38413069596
2017-05-19 22:13:09.451858,1495231989451858000,16.7221794128,-57.0271987915,-1.52782988548,-0.0144736350497,0.0361526566847,2.38370752529
2017-05-19 22:13:09.551959,1495231989551959000,16.7278575897,-57.0150871277,-1.53436434269,-0.0144123419333,0.0358735296852,2.3843282043
2017-05-19 22:13:09.652028,1495231989652028000,16.7248096466,-57.0200271606,-1.53629076481,-0.0150477745474,0.0355784026788,2.38361747446
2017-05-19 22:13:09.752126,1495231989752126000,16.733997345,-57.031867981,-1.5258358717,-0.0143586822768,0.0359679932033,2.38408967166
2017-05-19 22:13:09.852193,1495231989852193000,16.7336044312,-57.0156211853,-1.5349714756,-0.0145927665925,0.0353067403616,2.38405956403
2017-05-19 22:13:09.952285,1495231989952285000,16.7308349609,-57.0167007446,-1.52150070667,-0.0148750434395,0.035815553004,2.38428604361
2017-05-19 22:13:10.052382,1495231990052382000,16.7317237854,-57.0197601318,-1.53264832497,-0.0143248477402,0.0356565939598,2.38401139336
2017-05-19 22:13:10.152472,1495231990152472000,16.7360649109,-57.0306015015,-1.52818655968,-0.0142094650372,0.0357573155062,2.38423986987
2017-05-19 22:13:10.252536,1495231990252536000,16.725030899,-57.0125007629,-1.53178846836,-0.0148621292911,0.0357571962207,2.38387209562
2017-05-19 22:13:10.352618,1495231990352618000,16.7279129028,-57.024143219,-1.52800321579,-0.0145728490586,0.035768267412,2.38412967947
2017-05-19 22:13:10.452713,1495231990452713000,16.7283096313,-57.0138587952,-1.52966725826,-0.0151376932184,0.0357351955027,2.38413036198
2017-05-19 22:13:10.552829,1495231990552829000,16.7224979401,-57.0268135071,-1.53169178963,-0.0147743932717,0.0357910994281,2.38398600182
2017-05-19 22:13:10.652892,1495231990652892000,16.7334022522,-57.0220527649,-1.52224206924,-0.0145740684497,0.0361483474336,2.38408483248
2017-05-19 22:13:10.752978,1495231990752978000,16.7303333282,-57.0263137817,-1.52288794518,-0.0142540251502,0.0363740323167,2.38406316283
