timestamp,width,height,frame_id,filename
1495231988807063512,1368,1096,camera,camera/1495231988807063512.jpg
1495231988848914923,1368,1096,camera,camera/1495231988848914923.jpg
1495231988891693017,1368,1096,camera,camera/1495231988891693017.jpg
1495231988932061024,1368,1096,camera,camera/1495231988932061024.jpg
1495231988973735964,1368,1096,camera,camera/1495231988973735964.jpg
1495231989015384710,1368,1096,camera,camera/1495231989015384710.jpg
1495231989057165000,1368,1096,camera,camera/1495231989057165000.jpg
1495231989098742078,1368,1096,camera,camera/1495231989098742078.jpg
1495231989140463980,1368,1096,camera,camera/1495231989140463980.jpg
1495231989182051207,1368,1096,camera,camera/1495231989182051207.jpg
1495231989223795400,1368,1096,camera,camera/1495231989223795400.jpg
1495231989265390879,1368,1096,camera,camera/1495231989265390879.jpg
1495231989307074790,1368,1096,camera,camera/1495231989307074790.jpg
1495231989348820402,1368,1096,camera,camera/1495231989348820402.jpg
1495231989390472556,1368,1096,camera,camera/1495231989390472556.jpg
1495231989432035658,1368,1096,camera,camera/1495231989432035658.jpg
1495231989473748269,1368,1096,camera,camera/1495231989473748269.jpg
1495231989515382418,1368,1096,camera,camera/1495231989515382418.jpg
1495231989557222108,1368,1096,camera,camera/1495231989557222108.jpg
1495231989598725785,1368,1096,camera,camera/1495231989598725785.jpg
1495231989640616306,1368,1096,camera,camera/1495231989640616306.jpg
1495231989682060260,1368,1096,camera,camera/1495231989682060260.jpg
1495231989723758004,1368,1096,camera,camera/1495231989723758004.jpg
1495231989765424257,1368,1096,camera,camera/1495231989765424257.jpg
1495231989807057475,1368,1096,camera,camera/1495231989807057475.jpg
1495231989848800114,1368,1096,camera,camera/1495231989848800114.jpg
1495231989890381575,1368,1096,camera,camera/1495231989890381575.jpg
1495231989932058955,1368,1096,camera,camera/1495231989932058955.jpg
1495231989973782206,1368,1096,camera,camera/1495231989973782206.jpg
1495231990015377598,1368,1096,camera,camera/1495231990015377598.jpg
1495231990057237992,1368,1096,camera,camera/1495231990057237992.jpg
1495231990098751797,1368,1096,camera,camera/1495231990098751797.jpg
1495231990140450662,1368,1096,camera,camera/1495231990140450662.jpg
1495231990182099053,1368,1096,camera,camera/1495231990182099053.jpg
1495231990223698444,1368,1096,camera,camera/1495231990223698444.jpg
1495231990265438640,1368,1096,camera,camera/1495231990265438640.jpg
1495231990307098404,1368,1096,camera,camera/1495231990307098404.jpg
1495231990348750786,1368,1096,camera,camera/1495231990348750786.jpg
1495231990390411039,1368,1096,camera,camera/1495231990390411039.jpg
1495231990432105943,1368,1096,camera,camera/1495231990432105943.jpg
1495231990473826645,1368,1096,camera,camera/1495231990473826645.jpg
1495231990515397639,1368,1096,camera,camera/1495231990515397639.jpg
1495231990557262952,1368,1096,camera,camera/1495231990557262952.jpg
1495231990598765178,1368,1096,camera,camera/1495231990598765178.jpg
1495231990642891288,1368,1096,camera,camera/1495231990642891288.jpg
1495231990682114777,1368,1096,camera,camera/1495231990682114777.jpg
1495231990723817886,1368,1096,camera,camera/1495231990723817886.jpg
1495231990765400879,1368,1096,camera,camera/1495231990765400879.jpg
1495231990807089741,1368,1096,camera,camera/1495231990807089741.jpg
1495231990851170167,1368,1096,camera,camera/1495231990851170167.jpg
1495231990890377464,1368,1096,camera,camera/1495231990890377464.jpg
1495231990932154341,1368,1096,camera,camera/1495231990932154341.jpg
1495231990973709193,1368,1096,camera,camera/1495231990973709193.jpg
1495231991015554768,1368,1096,camera,camera/1495231991015554768.jpg
1495231991059522007,1368,1096,camera,camera/1495231991059522007.jpg
1495231991099056358,1368,1096,camera,camera/1495231991099056358.jpg
1495231991140393708,1368,1096,camera,camera/1495231991140393708.jpg
1495231991182199390,1368,1096,camera,camera/1495231991182199390.jpg
1495231991223861787,1368,1096,camera,camera/1495231991223861787.jpg
1495231991267915668,1368,1096,camera,camera/1495231991267915668.jpg
1495231991307210385,1368,1096,camera,camera/1495231991307210385.jpg
1495231991348845288,1368,1096,camera,camera/1495231991348845288.jpg
1495231991390390248,1368,1096,camera,camera/1495231991390390248.jpg
1495231991432035005,1368,1096,camera,camera/1495231991432035005.jpg
1495231991478963918,1368,1096,camera,camera/1495231991478963918.jpg
1495231991515419421,1368,1096,camera,camera/1495231991515419421.jpg
1495231991557254494,1368,1096,camera,camera/1495231991557254494.jpg
1495231991598846880,1368,1096,camera,camera/1495231991598846880.jpg
1495231991640469336,1368,1096,camera,camera/1495231991640469336.jpg
1495231991682059080,1368,1096,camera,camera/1495231991682059080.jpg
1495231991723703474,1368,1096,camera,camera/1495231991723703474.jpg
1495231991765378514,1368,1096,camera,camera/1495231991765378514.jpg
1495231991807064779,1368,1096,camera,camera/1495231991807064779.jpg
1495231991848740858,1368,1096,camera,camera/1495231991848740858.jpg
1495231991892859152,1368,1096,camera,camera/1495231991892859152.jpg
1495231991932037518,1368,1096,camera,camera/1495231991932037518.jpg
1495231991973741308,1368,1096,camera,camera/1495231991973741308.jpg
1495231992015383951,1368,1096,camera,camera/1495231992015383951.jpg
1495231992057228231,1368,1096,camera,camera/1495231992057228231.jpg
1495231992101285331,1368,1096,camera,camera/1495231992101285331.jpg
1495231992140445904,1368,1096,camera,camera/1495231992140445904.jpg
1495231992182091574,1368,1096,camera,camera/1495231992182091574.jpg
1495231992223695269,1368,1096,camera,camera/1495231992223695269.jpg
1495231992265398622,1368,1096,camera,camera/1495231992265398622.jpg
1495231992309528105,1368,1096,camera,camera/1495231992309528105.jpg
1495231992348756198,1368,1096,camera,camera/1495231992348756198.jpg
1495231992390454055,1368,1096,camera,camera/1495231992390454055.jpg
1495231992432084493,1368,1096,camera,camera/1495231992432084493.jpg
1495231992473739778,1368,1096,camera,camera/1495231992473739778.jpg
1495231992515398367,1368,1096,camera,camera/1495231992515398367.jpg
1495231992557183602,1368,1096,camera,camera/1495231992557183602.jpg
1495231992598748094,1368,1096,camera,camera/1495231992598748094.jpg
1495231992640469041,1368,1096,camera,camera/1495231992640469041.jpg
1495231992682087173,1368,1096,camera,camera/1495231992682087173.jpg
1495231992723743461,1368,1096,camera,camera/1495231992723743461.jpg
1495231992765361228,1368,1096,camera,camera/1495231992765361228.jpg
1495231992807032337,1368,1096,camera,camera/1495231992807032337.jpg
1495231992848712721,1368,1096,camera,camera/1495231992848712721.jpg
1495231992890416453,1368,1096,camera,camera/1495231992890416453.jpg
1495231992932076401,1368,1096,camera,camera/1495231992932076401.jpg
1495231992973812974,1368,1096,camera,camera/1495231992973812974.jpg
1495231993015436254,1368,1096,camera,camera/1495231993015436254.jpg
1495231993057124630,1368,1096,camera,camera/1495231993057124630.jpg
1495231993098734143,1368,1096,camera,camera/1495231993098734143.jpg
1495231993140435218,1368,1096,camera,camera/1495231993140435218.jpg
1495231993182131664,1368,1096,camera,camera/1495231993182131664.jpg
1495231993223702039,1368,1096,camera,camera/1495231993223702039.jpg
1495231993265385301,1368,1096,camera,camera/1495231993265385301.jpg
1495231993307147539,1368,1096,camera,camera/1495231993307147539.jpg
1495231993348785852,1368,1096,camera,camera/1495231993348785852.jpg
1495231993390367138,1368,1096,camera,camera/1495231993390367138.jpg
1495231993432097107,1368,1096,camera,camera/1495231993432097107.jpg
1495231993473806146,1368,1096,camera,camera/1495231993473806146.jpg
1495231993515373501,1368,1096,camera,camera/1495231993515373501.jpg
1495231993557131902,1368,1096,camera,camera/1495231993557131902.jpg
1495231993598701353,1368,1096,camera,camera/1495231993598701353.jpg
1495231993640528288,1368,1096,camera,camera/1495231993640528288.jpg
