timestamp,tx,ty,tz,rx,ry,rz
1495231988764427185,12.6097364426,-56.5224685669,0.00629353616387,-0.263352298734,-0.0621109377055,0.553442324404
1495231988869248151,12.6753206253,-56.5939216614,-0.0069836396724,-0.270196007279,-0.0523524157141,0.595813439142
1495231988974249124,12.673169136,-56.6386451721,0.0905854180455,-0.269196422774,-0.0487258399138,0.635231880154
1495231989078814983,12.7494726181,-56.6964874268,0.00917308870703,-0.26728095484,-0.0475575241649,0.648838876165
1495231989183858156,12.7512741089,-56.7561302185,0.0813043415546,-0.257536225289,-0.0500313648396,0.653145842919
1495231989288452148,12.7848596573,-56.8480186462,0.0349753387272,-0.250982264733,-0.0565575460029,0.661430154526
1495231989393412113,12.8642282486,-56.9214096069,0.0549846515059,-0.252775130832,-0.0574960939989,0.664430889869
1495231989498186111,12.9245414734,-57.0236129761,0.0927845090628,-0.256125034624,-0.0654486865754,0.659905197973
1495231989603093147,12.9208459854,-57.0190658569,0.0145572945476,-0.261488717759,-0.0691520761679,0.6619252514
1495231989707744121,13.0013103485,-57.1372947693,0.0479428544641,-0.24326751276,-0.0803038964457,0.665542294659
1495231989812849998,13.0230464935,-57.1902885437,0.0474518463016,-0.235507011672,-0.0881596313786,0.670607536647
1495231989917526960,13.0809402466,-57.2569236755,0.0890670195222,-0.238358008345,-0.0902140468413,0.664332766143
1495231990022356986,13.1743831635,-57.3152198792,0.0897041037679,-0.256022722001,-0.0832494112848,0.665203809406
1495231990127226114,13.2214918137,-57.4009628296,0.0399952158332,-0.260264848971,-0.0911968325529,0.673920696736
1495231990231971979,13.25669384,-57.4233398438,0.125289618969,-0.261340471688,-0.10045853489,0.698072622949
1495231990336843967,13.306769371,-57.5789604187,0.0588325187564,-0.254485281507,-0.102673706098,0.710666910738
1495231990441636085,13.3582983017,-57.6796035767,0.110546812415,-0.243466724393,-0.0937392305957,0.718323402637
1495231990546736955,13.4060716629,-57.7504997253,0.0781617537141,-0.228646876411,-0.0874171006419,0.720507691123
1495231990651518106,13.4842433929,-57.8084068298,0.0809172168374,-0.222464105064,-0.0792566645584,0.725387393741
1495231990756250143,13.5370101929,-57.8396835327,0.0665980130434,-0.220315187881,-0.0746416820409,0.724941492371
1495231990861092090,13.599694252,-57.9360084534,0.0651085153222,-0.226268896079,-0.0686365395895,0.715055301691
1495231990965900182,13.6638317108,-57.9915924072,0.111559659243,-0.226765834654,-0.0583751504437,0.718521429331
1495231991070692062,13.7348775864,-58.0285415649,0.0860310047865,-0.22834403259,-0.0603073132886,0.717271011519
1495231991175640106,13.7477626801,-58.1662406921,0.0536114573479,-0.235285609726,-0.0693349343802,0.723009979155
1495231991280478000,13.7930049896,-58.230594635,0.010149310343,-0.251968861359,-0.0737003879023,0.742550285506
1495231991385377168,13.8169803619,-58.3011131287,0.10019274801,-0.267175938576,-0.0763973417955,0.762467685248
1495231991490194082,13.799788475,-58.3366127014,0.101960301399,-0.266866454922,-0.0876311481377,0.791649895462
1495231991594954967,13.8884067535,-58.3616638184,0.0597170703113,-0.273746002159,-0.088905105659,0.827976508021
1495231991699861049,14.0676431656,-58.4205780029,0.109256833792,-0.253573565505,-0.0785113600466,0.847725714061
1495231991804730176,14.1236276627,-58.4988021851,0.0741573050618,-0.235495522159,-0.0718214684975,0.848477128383
1495231991909522056,14.1895952225,-58.565738678,0.105688132346,-0.235466067227,-0.0674345280827,0.853263851569
1495231992014341115,14.2561578751,-58.6653404236,0.0766733437777,-0.236990893574,-0.0614223830958,0.85367792025
1495231992119069099,14.2880315781,-58.761932373,0.146909043193,-0.243974883964,-0.0527671363975,0.833710793857
1495231992224020957,14.3767557144,-58.7657356262,0.119146697223,-0.258119789318,-0.0495833124212,0.812066099216
1495231992328933000,14.3907690048,-58.7970619202,0.0837229192257,-0.25168040397,-0.058732026462,0.804406338459
1495231992433758974,14.5071210861,-58.8468475342,0.11401219666,-0.248736476126,-0.0712866458135,0.804628965665
1495231992538558959,14.5787353516,-58.8714256287,0.140031069517,-0.250141722608,-0.0784017152965,0.811700696096
1495231992643418073,14.6118631363,-58.9423675537,0.110425896943,-0.259447176064,-0.0785037220271,0.826972673838
1495231992748152017,14.7453985214,-59.0293083191,0.127683758736,-0.282946648842,-0.076940497741,0.853909369407
1495231992852971076,14.848405838,-59.0351791382,0.111499145627,-0.283830371955,-0.0816724644747,0.890274464655
1495231992957920074,14.8449888229,-59.1282463074,0.171602427959,-0.278505268062,-0.0788787676656,0.93394829363
1495231993062736034,14.8893327713,-59.243183136,0.192873165011,-0.255579453172,-0.07824894962,0.96757324321
1495231993167577028,14.9216270447,-59.310546875,0.231553256512,-0.235698558651,-0.0719070282881,0.980345150078
1495231993272389173,14.9875879288,-59.3406448364,0.149330541492,-0.23574104261,-0.0652115054646,0.98847331961
1495231993377266168,15.1147346497,-59.3528060913,0.134048998356,-0.245619952919,-0.0580517391486,0.99335843878
1495231993482051134,15.2131462097,-59.4019737244,0.070862390101,-0.263447830904,-0.0519559975434,0.985726776896
1495231993587012052,15.1996059418,-59.4275817871,0.134484097362,-0.280670859222,-0.0482857007218,0.976313471737
1495231993691730022,15.2356214523,-59.4920959473,0.247358351946,-0.269364682733,-0.0514612360904,0.980523887598
1495231993796786069,15.3585386276,-59.5287704468,0.217432573438,-0.253392379392,-0.0664499563015,0.979444561704
1495231993901508092,15.4303245544,-59.5967063904,0.226463198662,-0.245122974215,-0.0716440161521,0.982518480952
1495231994006292104,15.4605960846,-59.6185913086,0.196216061711,-0.24230277785,-0.078779000048,0.989544145336
1495231994111085176,15.5167779922,-59.6517562866,0.164602831006,-0.25020174848,-0.0785222191957,1.00521135817
1495231994216036081,15.6515769958,-59.6521110535,0.217830717564,-0.262753638739,-0.0905725871796,1.04885798781
1495231994320855140,15.750169754,-59.7175216675,0.186592936516,-0.279118638956,-0.0877851550292,1.09521438156
1495231994425820112,15.8066864014,-59.7323760986,0.17628107965,-0.27294951439,-0.0804276775755,1.13620441671
1495231994530361175,15.8941307068,-59.7942695618,0.147796392441,-0.267855699165,-0.0662313223649,1.15897257471
1495231994635331153,15.9889783859,-59.8436012268,0.180398032069,-0.256973701254,-0.0590399823683,1.17568886591
1495231994740163087,16.039232254,-59.8641815186,0.186734333634,-0.258412261256,-0.0548971619499,1.18889338835
1495231994844988107,16.0794067383,-59.9238014221,0.299477607012,-0.262332380429,-0.0460922849758,1.19796852104
1495231994949849128,16.1821231842,-59.9059295654,0.252131164074,-0.279226416123,-0.0450932041965,1.2120822701
1495231995054722070,16.3277206421,-59.93957901,0.217187091708,-0.29357806504,-0.0376933172406,1.25615080475
1495231995159420013,16.3811340332,-59.9925498962,0.238123252988,-0.302742912275,-0.031939620742,1.28944138705
1495231995264295101,16.443857193,-60.0189590454,0.27561289072,-0.319544727276,-0.0242223695206,1.31440364784
1495231995369229078,16.4650802612,-60.0214347839,0.241408616304,-0.327863593298,-0.0292189903702,1.34469652882
1495231995474095106,16.4892444611,-60.0502433777,0.213774695992,-0.334262231774,-0.0372478584378,1.3790084301
1495231995579045057,16.6565589905,-60.0771369934,0.189353525639,-0.348320055755,-0.0392346190819,1.41182882723
1495231995683741092,16.6905097961,-60.1861190796,0.185429990292,-0.361375924557,-0.0450375775649,1.46605738792
1495231995788596153,16.6498031616,-60.2368392944,0.292016506195,-0.364613349765,-0.049086723053,1.53109007504
1495231995893362045,16.8641891479,-60.2155342102,0.220191687346,-0.362942617058,-0.0475259874769,1.583191144
1495231995998424053,16.8764820099,-60.184803009,0.269419193268,-0.3643633937,-0.0409319694815,1.61278016974
1495231996103099107,17.0084552765,-60.1640777588,0.221339911222,-0.364918445987,-0.0445381933462,1.63971113576
1495231996208001136,17.2042484283,-60.1632499695,0.230149745941,-0.371535209374,-0.0412316238938,1.63479893891
1495231996312719106,17.3286247253,-60.1802062988,0.246293351054,-0.363597894907,-0.040660676727,1.6199857355
1495231996417658090,17.3772010803,-60.1923217773,0.26367816329,-0.363297915595,-0.0416544945154,1.59285724374
1495231996522389173,17.3470821381,-60.2052650452,0.30829846859,-0.367323683677,-0.048308865512,1.56641174907
1495231996627433061,17.4083499908,-60.1575889587,0.253432154655,-0.367954625733,-0.0652784348746,1.54453662788
1495231996732131004,17.4733276367,-60.1730384827,0.215066358447,-0.346402253006,-0.0745214605427,1.52555175707
1495231996836948156,17.5780620575,-60.2083473206,0.213145673275,-0.338145054841,-0.0834458497569,1.50534763469
1495231996941738128,17.673494339,-60.1955909729,0.250451058149,-0.33477246673,-0.0881076032054,1.49344156102
1495231997046607017,17.7309608459,-60.1836166382,0.301090240479,-0.334363180957,-0.0870863928487,1.51356644454
1495231997151577949,17.8843250275,-60.2481613159,0.215567752719,-0.321621993342,-0.0833970650672,1.54768388891
1495231997256406068,18.0197525024,-60.279258728,0.341614156961,-0.305962380524,-0.076541223197,1.57165690918
1495231997361180067,18.0979690552,-60.2738113403,0.320458978415,-0.274804695799,-0.0693247174412,1.56380328407
1495231997466005086,18.1295032501,-60.2832145691,0.302929699421,-0.250955806948,-0.0559031927181,1.55785822685
1495231997570750951,18.2049255371,-60.2604446411,0.280208230019,-0.247969326004,-0.0464882791192,1.55303121612
1495231997675655126,18.3153190613,-60.2661361694,0.318676441908,-0.252840686176,-0.042661165221,1.53775717391
1495231997780539035,18.4051513672,-60.2919807434,0.330436170101,-0.25882804089,-0.0352596830089,1.52167200671
1495231997885396003,18.4472198486,-60.3202896118,0.2960087955,-0.265828620319,-0.0296364110652,1.51364271042
1495231997990266084,18.5208415985,-60.3327178955,0.312716364861,-0.270326296527,-0.0372073550952,1.51300951113
1495231998094951152,18.5517024994,-60.4036445618,0.308843255043,-0.27380683608,-0.0484680434935,1.52316687699
1495231998199968099,18.6620101929,-60.413066864,0.276138812304,-0.287213149811,-0.050577277736,1.54131306777
1495231998304686069,18.7217311859,-60.4954910278,0.327613592148,-0.292189228912,-0.055096460836,1.57025319095
1495231998409724950,18.8037967682,-60.5144691467,0.344981521368,-0.293893336887,-0.0611462752328,1.6058721854
1495231998514327049,18.905374527,-60.4788589478,0.342164903879,-0.29814968626,-0.0596987872146,1.64608456526
1495231998619373083,19.0492362976,-60.4505081177,0.299434065819,-0.300286835643,-0.0472688250035,1.67924599723
1495231998723997116,19.096113205,-60.4507865906,0.321747601032,-0.300884060086,-0.0239744949635,1.71132811356
1495231998828961133,19.2396316528,-60.5035591125,0.334086090326,-0.315730350915,-0.00624152227587,1.73542749229
1495231998933760166,19.3535804749,-60.5596199036,0.302779436111,-0.323624856463,0.00562423079962,1.74903881124
1495231999038683176,19.4573116302,-60.4689941406,0.321582883596,-0.320269956058,0.0112297287467,1.7294658613
1495231999143471956,19.4959602356,-60.4633026123,0.316910028458,-0.314695543203,0.00281952695104,1.72765249558
1495231999248291969,19.5889778137,-60.4646339417,0.37462708354,-0.309014410595,-0.0142767175567,1.72424206303
1495231999353086948,19.6657123566,-60.4358482361,0.347813725471,-0.309299465376,-0.0268229073184,1.71867171284
1495231999457978010,19.7190532684,-60.4293441772,0.376834511757,-0.302665959301,-0.0353270856829,1.72405794581
1495231999562810182,19.8233699799,-60.4496803284,0.352725356817,-0.310036156796,-0.04122236986,1.73785228003
1495231999667689085,19.9718723297,-60.3900489807,0.341259896755,-0.311576294458,-0.0558634376897,1.76204072937
1495231999772473096,20.0187416077,-60.3651275635,0.40286552906,-0.307123313101,-0.0614597885359,1.80593317002
1495231999877277135,20.1301841736,-60.3688621521,0.417081564665,-0.311058115127,-0.0496008204589,1.85363919416
1495231999982095003,20.2887859344,-60.4179000854,0.464652061462,-0.30931368914,-0.0335630379854,1.89410926819
1495232000087043046,20.35206604,-60.4214782715,0.44793009758,-0.303873074631,-0.0205175370576,1.92235295706
1495232000191982984,20.4305496216,-60.3762359619,0.362250864506,-0.302692365317,0.00145496479347,1.92708819595
1495232000296643018,20.4850082397,-60.3348197937,0.348494976759,-0.313923578951,0.00925846958986,1.92127792602
1495232000401667118,20.4907398224,-60.3538818359,0.41124856472,-0.324089376577,0.00204751783623,1.91798422615
1495232000506291151,20.5741138458,-60.3052253723,0.456260144711,-0.328600629099,-0.0158195611818,1.9228056423
1495232000611402988,20.7021484375,-60.2433166504,0.468077987432,-0.329592955597,-0.0228595153042,1.92475213835
1495232000716143131,20.8057880402,-60.2181091309,0.442168027163,-0.325524304028,-0.0247544148207,1.92489427353
1495232000821066141,20.8147964478,-60.2445678711,0.433762997389,-0.327952786713,-0.0256727151173,1.93119199632
1495232000925687074,20.8496360779,-60.2182312012,0.444841980934,-0.338932193366,-0.0277146188713,1.9499049482
1495232001030636072,20.9172115326,-60.2218360901,0.450909852982,-0.349861734925,-0.0325352651538,1.97520452936
1495232001135332107,21.0203647614,-60.1956367493,0.440080940723,-0.35157184335,-0.0292363688212,2.00276335946
1495232001240370988,21.1767654419,-60.1741065979,0.398894369602,-0.34153900662,-0.0248168996806,2.02100953873
1495232001345082998,21.3040390015,-60.1561660767,0.466948062181,-0.330859415754,-0.0187327939857,2.03002835232
1495232001450008153,21.3408355713,-60.1457748413,0.451046645641,-0.313095894262,-0.0127740623616,2.01927223482
1495232001554756164,21.3726463318,-60.1581268311,0.480491936207,-0.306457346064,-0.0104796196892,2.01300675399
1495232001659540176,21.4524116516,-60.130821228,0.49930870533,-0.306120062199,-0.0053176012904,2.00436681345
1495232001764412164,21.5487384796,-60.0704040527,0.460825532675,-0.306207779217,-0.000373184689601,1.98768750847
1495232001869421958,21.6206283569,-60.0504570007,0.47234505415,-0.301777514871,-0.000929258897529,1.97023492191
1495232001974126100,21.7001991272,-60.0346107483,0.449866652489,-0.304613998535,-0.0132641434866,1.96254020699
1495232002078961133,21.795211792,-60.0051231384,0.451999038458,-0.305195987069,-0.0259846334049,1.95285870853
1495232002183956146,21.8546791077,-59.9958763123,0.46707329154,-0.304781734741,-0.0375673169534,1.95062754789
1495232002288663148,21.942117691,-59.9933166504,0.437147647142,-0.304361152104,-0.0392648954825,1.96119271866
1495232002393526077,22.0169029236,-60.0185508728,0.458884209394,-0.325699599854,-0.0379635605952,1.96103416067
1495232002498377084,22.112903595,-60.0211486816,0.498610019684,-0.340028469974,-0.0421923626013,1.9685563044
1495232002603209018,22.1851825714,-60.0042724609,0.512714147568,-0.347309181287,-0.0379097137589,1.97564946166
1495232002708014011,22.29728508,-59.94581604,0.522350609303,-0.347083053055,-0.0332795639035,1.97400092522
1495232002812894105,22.4349880219,-59.9084815979,0.532968819141,-0.347779483856,-0.0232108735936,1.96195653316
1495232002917644023,22.5236492157,-59.9437408447,0.618029296398,-0.339821131607,-0.0155968731068,1.93519779525
1495232003022737026,22.6536655426,-59.8226127625,0.536000669003,-0.333637064015,-0.00757231349327,1.88779381543
1495232003127410173,22.7663669586,-59.821647644,0.510311722755,-0.322341832745,-0.0250054727792,1.83775679818
1495232003232329130,22.8177928925,-59.8626022339,0.542603075504,-0.320351683203,-0.0277081865507,1.78222828308
1495232003337083101,22.9568901062,-59.8826713562,0.527440130711,-0.321918949625,-0.0425245056645,1.72308306558
1495232003441972970,23.0111484528,-59.8697395325,0.567521929741,-0.308648503359,-0.0529490356046,1.65848728478
1495232003546738147,23.0147666931,-59.8499526978,0.528734207153,-0.304186666528,-0.0596530896896,1.5987060897
1495232003651924133,22.9281539917,-59.8519821167,0.495441377163,-0.305993941613,-0.0579583380485,1.56180617959
1495232003756405115,23.042219162,-59.8762207031,0.518619537354,-0.324337169127,-0.0688012508987,1.55871666772
1495232003861230134,23.1946868896,-59.8701019287,0.547820150852,-0.325164327606,-0.0842041652024,1.55236834588
1495232003966212034,23.248342514,-59.8451652527,0.575638532639,-0.329568417198,-0.0829571744532,1.55013257354
1495232004070940971,23.3351211548,-59.8652992249,0.52405911684,-0.322304171642,-0.0722967226887,1.5558801268
1495232004175734043,23.4319076538,-59.8787193298,0.541892051697,-0.305597223912,-0.0638999448012,1.5549846057
1495232004280578136,23.527299881,-59.8720550537,0.541287720203,-0.302334813033,-0.063533840316,1.547955932
1495232004385444164,23.5731182098,-59.8891601562,0.54699742794,-0.305646610958,-0.0619366240172,1.53330227841
1495232004490237951,23.6360836029,-59.8974876404,0.556527614594,-0.317850401612,-0.0579234181827,1.51432441391
1495232004595082044,23.7348136902,-59.898399353,0.580573678017,-0.334417511868,-0.0487545848628,1.48742537941
1495232004699927091,23.8127670288,-59.90102005,0.586795687675,-0.339201456848,-0.0431178438476,1.4625704772
1495232004804852962,23.9284038544,-59.9201087952,0.61366558075,-0.341746477987,-0.0437888506956,1.43578156222
1495232004909687042,24.017868042,-59.9211158752,0.623995959759,-0.339282202985,-0.0471962312678,1.40702178166
1495232005014537096,24.0945148468,-59.9283485413,0.573216676712,-0.340036215028,-0.0429180132206,1.38916738176
1495232005119313955,24.1048355103,-59.9918899536,0.589817881584,-0.339574945676,-0.0468370628236,1.39740214887
1495232005224363088,24.1835765839,-59.9927253723,0.62164837122,-0.353791169567,-0.0502382965022,1.41515863333
1495232005328922033,24.2384567261,-59.9911804199,0.529100239277,-0.355011688853,-0.0427127329615,1.43821476144
1495232005433938026,24.3589630127,-60.0039482117,0.535903215408,-0.361782191759,-0.0184735266602,1.46397798803
1495232005538791179,24.5324554443,-60.0076675415,0.549682497978,-0.359008866816,-0.0083431824393,1.48143809261
1495232005643767118,24.6094093323,-60.0320320129,0.563219666481,-0.35806061094,0.00787662477381,1.49025170591
1495232005748455047,24.6593437195,-60.0629997253,0.597037434578,-0.354440070644,0.0148081957355,1.50489577143
1495232005853394031,24.7912025452,-60.0618095398,0.587385773659,-0.361539907442,0.0102115148245,1.51994384005
1495232005958086967,24.8876457214,-60.0622329712,0.612705409527,-0.364828863835,0.00606797447739,1.52820013301
1495232006062836170,24.9748687744,-60.0493469238,0.609861493111,-0.367085687473,-0.000129954889782,1.53351805642
