timestamp,points,frame_id,filename
1490993701771026000,35570,velodyne,lidar/1490993701771026000
1490993701871098000,35523,velodyne,lidar/1490993701871098000
1490993701971209000,35594,velodyne,lidar/1490993701971209000
1490993702071301000,35560,velodyne,lidar/1490993702071301000
1490993702171371000,35560,velodyne,lidar/1490993702171371000
1490993702271457000,35617,velodyne,lidar/1490993702271457000
1490993702371543000,35600,velodyne,lidar/1490993702371543000
1490993702471630000,35529,velodyne,lidar/1490993702471630000
1490993702571694000,35550,velodyne,lidar/1490993702571694000
1490993702671794000,35574,velodyne,lidar/1490993702671794000
1490993702771919000,35537,velodyne,lidar/1490993702771919000
1490993702872007000,35530,velodyne,lidar/1490993702872007000
1490993702972063000,35669,velodyne,lidar/1490993702972063000
1490993703072141000,35562,velodyne,lidar/1490993703072141000
1490993703172227000,35555,velodyne,lidar/1490993703172227000
1490993703272313000,35538,velodyne,lidar/1490993703272313000
1490993703372421000,35525,velodyne,lidar/1490993703372421000
1490993703472474000,35544,velodyne,lidar/1490993703472474000
1490993703572585000,35555,velodyne,lidar/1490993703572585000
1490993703672648000,35561,velodyne,lidar/1490993703672648000
1490993703772734000,35520,velodyne,lidar/1490993703772734000
1490993703872822000,35520,velodyne,lidar/1490993703872822000
1490993703972909000,35542,velodyne,lidar/1490993703972909000
1490993704073009000,35575,velodyne,lidar/1490993704073009000
1490993704173096000,35555,velodyne,lidar/1490993704173096000
1490993704273179000,35565,velodyne,lidar/1490993704273179000
1490993704373256000,35551,velodyne,lidar/1490993704373256000
1490993704473346000,35526,velodyne,lidar/1490993704473346000
1490993704573451000,35546,velodyne,lidar/1490993704573451000
1490993704673519000,35524,velodyne,lidar/1490993704673519000
1490993704773626000,35561,velodyne,lidar/1490993704773626000
1490993704873702000,35523,velodyne,lidar/1490993704873702000
1490993704973776000,35540,velodyne,lidar/1490993704973776000
1490993705073862000,35483,velodyne,lidar/1490993705073862000
1490993705173977000,35548,velodyne,lidar/1490993705173977000
1490993705274049000,35500,velodyne,lidar/1490993705274049000
1490993705374150000,35527,velodyne,lidar/1490993705374150000
1490993705474209000,35461,velodyne,lidar/1490993705474209000
1490993705574325000,35498,velodyne,lidar/1490993705574325000
1490993705674397000,35471,velodyne,lidar/1490993705674397000
1490993705774469000,35488,velodyne,lidar/1490993705774469000
1490993705874556000,35529,velodyne,lidar/1490993705874556000
1490993705974654000,35475,velodyne,lidar/1490993705974654000
1490993706074740000,35512,velodyne,lidar/1490993706074740000
1490993706174816000,35537,velodyne,lidar/1490993706174816000
1490993706274925000,35484,velodyne,lidar/1490993706274925000
1490993706374989000,35495,velodyne,lidar/1490993706374989000
1490993706475078000,35436,velodyne,lidar/1490993706475078000
1490993706575187000,35445,velodyne,lidar/1490993706575187000
1490993706675261000,35462,velodyne,lidar/1490993706675261000
1490993706775336000,35423,velodyne,lidar/1490993706775336000
1490993706875422000,35387,velodyne,lidar/1490993706875422000
1490993706975534000,35393,velodyne,lidar/1490993706975534000
1490993707075600000,35444,velodyne,lidar/1490993707075600000
1490993707175687000,35369,velodyne,lidar/1490993707175687000
1490993707275770000,35431,velodyne,lidar/1490993707275770000
1490993707375870000,35389,velodyne,lidar/1490993707375870000
1490993707475956000,35353,velodyne,lidar/1490993707475956000
1490993707576029000,35373,velodyne,lidar/1490993707576029000
1490993707676127000,35359,velodyne,lidar/1490993707676127000
1490993707776250000,35421,velodyne,lidar/1490993707776250000
1490993707876306000,35403,velodyne,lidar/1490993707876306000
1490993707976380000,35435,velodyne,lidar/1490993707976380000
1490993708076488000,35434,velodyne,lidar/1490993708076488000
1490993708176562000,35368,velodyne,lidar/1490993708176562000
1490993708276636000,35412,velodyne,lidar/1490993708276636000
1490993708376724000,35438,velodyne,lidar/1490993708376724000
1490993708476810000,35331,velodyne,lidar/1490993708476810000
1490993708576921000,35408,velodyne,lidar/1490993708576921000
1490993708676995000,35389,velodyne,lidar/1490993708676995000
