index,timestamp,tx,ty,tz,rx,ry,rz
2017-05-19 22:39:28.016483,1495233568016483000,34.0262947083,-56.1124267578,1.03564250469,-0.281279978364,0.034615440473,-0.326592061734
2017-05-19 22:39:28.116571,1495233568116571000,33.9994858462,-56.1709044776,1.05143584711,-0.285542777149,0.0350021417588,-0.334671059263
2017-05-19 22:39:28.216697,1495233568216697000,33.978469912,-56.2432285867,1.0548167597,-0.289914009327,0.0378570281597,-0.33801114888
2017-05-19 22:39:28.316743,1495233568316743000,33.9450374641,-56.3083609956,1.05888497635,-0.294944799673,0.038267500597,-0.337026677942
2017-05-19 22:39:28.416843,1495233568416843000,33.9104520354,-56.3774535101,1.10440365874,-0.300668139784,0.0413287111151,-0.333550034798
2017-05-19 22:39:28.516926,1495233568516926000,33.8835485917,-56.4155292382,1.10592262,-0.300097353996,0.0469434155027,-0.332630124758
2017-05-19 22:39:28.617002,1495233568617002000,33.8493984772,-56.4937430933,1.1011074653,-0.297136904908,0.0541648201413,-0.334811382991
2017-05-19 22:39:28.717123,1495233568717123000,33.8296320922,-56.5644908802,1.07866435253,-0.293554536838,0.0579177284819,-0.333137207697
2017-05-19 22:39:28.817186,1495233568817186000,33.8063293375,-56.6373054434,1.04881028836,-0.29593219072,0.056809486182,-0.336410858996
2017-05-19 22:39:28.917305,1495233568917305000,33.766131294,-56.7219882854,1.07538204243,-0.29606038135,0.0540020696175,-0.351130476614
2017-05-19 22:39:29.017347,1495233569017347000,33.7286253468,-56.7930668585,1.09775182792,-0.291753145211,0.050609553178,-0.372683518053
2017-05-19 22:39:29.117471,1495233569117471000,33.6936766127,-56.8780892156,1.05686786588,-0.292887212273,0.045584452329,-0.398854472153
2017-05-19 22:39:29.217518,1495233569217518000,33.6604893991,-56.9426130989,1.05653171363,-0.285986244266,0.0396617036935,-0.426163280868
2017-05-19 22:39:29.317619,1495233569317619000,33.6375747738,-56.9904982337,1.09740441941,-0.272495260063,0.0368238617655,-0.451595697791
2017-05-19 22:39:29.417729,1495233569417729000,33.6329113069,-57.0820631202,1.06709894513,-0.268298939247,0.03718857905,-0.468617646869
2017-05-19 22:39:29.517779,1495233569517779000,33.5966121786,-57.1430759912,1.05984337283,-0.266998282552,0.0387197919668,-0.479321819883
2017-05-19 22:39:29.617866,1495233569617866000,33.5727531869,-57.2314386751,1.04353760191,-0.274590711851,0.042500375047,-0.487825231355
2017-05-19 22:39:29.717952,1495233569717952000,33.545000083,-57.3316571159,1.02618350073,-0.294726941568,0.0318999829916,-0.491546459714
2017-05-19 22:39:29.818039,1495233569818039000,33.4983855788,-57.3705846073,1.10798967916,-0.308453077217,0.0372062755791,-0.497902057978
2017-05-19 22:39:29.918126,1495233569918126000,33.4545751318,-57.4414478049,1.1136171686,-0.306682489031,0.038574091265,-0.500771821567
2017-05-19 22:39:30.018220,1495233570018220000,33.4115442925,-57.5180488602,1.1329912546,-0.299935376389,0.0445968770009,-0.504287563634
2017-05-19 22:39:30.118300,1495233570118300000,33.3904872318,-57.587220492,1.1010174561,-0.283373046563,0.0471262026774,-0.5036092364
2017-05-19 22:39:30.218408,1495233570218408000,33.3532008539,-57.6466959265,1.05455932562,-0.279609205736,0.0482030561506,-0.503496105912
2017-05-19 22:39:30.318494,1495233570318494000,33.3345403237,-57.7165612908,1.02504072167,-0.281340110409,0.0468732764779,-0.510206299992
