timestamp,tx,ty,tz,rx,ry,rz
1490993598214475055,-11.106,-33.719,0.928,0.0,0.0,0.0
1490993598310233773,-11.379,-34.117,0.935,0.0,0.0,0.0
1490993598410789763,-11.65,-34.518,0.941,0.0,0.0,0.0
1490993598511328570,-11.922,-34.919,0.941,0.0,0.0,0.0
1490993598636993625,-12.2,-35.317,0.948,0.0,0.0,0.0
1490993598707400874,-12.479,-35.72,0.946,0.0,0.0,0.0
1490993598808662604,-12.759,-36.118,0.951,0.0,0.0,0.0
1490993598909244200,-13.037,-36.521,0.958,0.0,0.0,0.0
1490993599009850095,-13.313,-36.919,0.963,0.0,0.0,0.0
1490993599110797385,-13.586,-37.316,0.972,0.0,0.0,0.0
1490993599211383220,-13.862,-37.71,0.975,0.0,0.0,0.0
1490993599306930988,-14.137,-38.103,0.978,0.0,0.0,0.0
1490993599407530825,-14.412,-38.493,0.981,0.0,0.0,0.0
1490993599513155005,-14.684,-38.882,0.982,0.0,0.0,0.0
1490993599633851774,-14.957,-39.268,0.983,0.0,0.0,0.0
1490993599709314312,-15.228,-39.65,0.98,0.0,0.0,0.0
1490993599810946261,-15.495,-40.031,0.989,0.0,0.0,0.0
1490993599906786603,-15.761,-40.412,0.994,0.0,0.0,0.0
1490993600008387074,-16.029,-40.787,0.994,0.0,0.0,0.0
1490993600108952854,-16.294,-41.161,0.996,0.0,0.0,0.0
1490993600209551052,-16.554,-41.534,1.002,0.0,0.0,0.0
1490993600310748054,-16.814,-41.902,1.005,0.0,0.0,0.0
1490993600411379365,-17.073,-42.273,1.006,0.0,0.0,0.0
1490993600507816984,-17.333,-42.644,1.01,0.0,0.0,0.0
1490993600633491064,-17.593,-43.006,1.015,0.0,0.0,0.0
1490993600708918971,-17.855,-43.369,1.011,0.0,0.0,0.0
1490993600810219275,-18.11,-43.726,1.011,0.0,0.0,0.0
1490993600920871952,-18.368,-44.087,1.013,0.0,0.0,0.0
1490993601011380216,-18.621,-44.445,1.015,0.0,0.0,0.0
1490993601112036731,-18.873,-44.799,1.016,0.0,0.0,0.0
1490993601212620571,-19.124,-45.154,1.017,0.0,0.0,0.0
1490993601323290331,-19.373,-45.509,1.017,0.0,0.0,0.0
1490993601410295733,-19.62,-45.859,1.022,0.0,0.0,0.0
1490993601505808242,-19.868,-46.206,1.03,0.0,0.0,0.0
1490993601636567292,-20.115,-46.552,1.033,0.0,0.0,0.0
1490993601711993150,-20.362,-46.899,1.018,0.0,0.0,0.0
1490993601812558106,-20.605,-47.242,1.017,0.0,0.0,0.0
1490993601913122351,-20.846,-47.585,1.016,0.0,0.0,0.0
1490993602008694954,-21.084,-47.929,1.019,0.0,0.0,0.0
1490993602109697790,-21.323,-48.268,1.025,0.0,0.0,0.0
1490993602210347654,-21.556,-48.599,1.029,0.0,0.0,0.0
1490993602310904685,-21.79,-48.926,1.032,0.0,0.0,0.0
1490993602411802342,-22.024,-49.252,1.034,0.0,0.0,0.0
