index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:20:36.982374,1490991636982374000,-46.008,-142.029,0.787,0.0,0.0,0.0
2017-03-31 20:20:37.082466,1490991637082466000,-46.008,-142.029,0.787,0.0,0.0,0.0
2017-03-31 20:20:37.182501,1490991637182501000,-45.7722312779,-142.080519832,0.790492869957,0.0,0.0,0.0
2017-03-31 20:20:37.282610,1490991637282610000,-45.492838961,-142.12214743,0.791,0.0,0.0,0.0
2017-03-31 20:20:37.382678,1490991637382678000,-45.2034790398,-142.150696779,0.794510633934,0.0,0.0,0.0
2017-03-31 20:20:37.482776,1490991637482776000,-44.9067513529,-142.161916626,0.796759250149,0.0,0.0,0.0
2017-03-31 20:20:37.582884,1490991637582884000,-44.6596266007,-142.157400705,0.799799647673,0.0,0.0,0.0
2017-03-31 20:20:37.682983,1490991637682983000,-44.2998626757,-142.127734454,0.798361398781,0.0,0.0,0.0
2017-03-31 20:20:37.783077,1490991637783077000,-43.9843961075,-142.078624773,0.79164746825,0.0,0.0,0.0
2017-03-31 20:20:37.883107,1490991637883107000,-43.6745472484,-142.004090768,0.783736703184,0.0,0.0,0.0
2017-03-31 20:20:37.983219,1490991637983219000,-43.3809719395,-141.905123606,0.780349719395,0.0,0.0,0.0
2017-03-31 20:20:38.083308,1490991638083308000,-43.0928707623,-141.783634058,0.77735404978,0.0,0.0,0.0
2017-03-31 20:20:38.183406,1490991638183406000,-42.8122383913,-141.651368122,0.780537800841,0.0,0.0,0.0
2017-03-31 20:20:38.283502,1490991638283502000,-42.5350274301,-141.503416279,0.789780378849,0.0,0.0,0.0
2017-03-31 20:20:38.383586,1490991638383586000,-42.2560040591,-141.338535035,0.784786334831,0.0,0.0,0.0
2017-03-31 20:20:38.483680,1490991638483680000,-41.9965324108,-141.146223494,0.781353657268,0.0,0.0,0.0
2017-03-31 20:20:38.583741,1490991638583741000,-41.7951156617,-140.968993127,0.776077405892,0.0,0.0,0.0
2017-03-31 20:20:38.683830,1490991638683830000,-41.5260263395,-140.702799437,0.76808233638,0.0,0.0,0.0
2017-03-31 20:20:38.783903,1490991638783903000,-41.2975846316,-140.438116361,0.765226586467,0.0,0.0,0.0
2017-03-31 20:20:38.884024,1490991638884024000,-41.085439398,-140.166326804,0.775666953667,0.0,0.0,0.0
2017-03-31 20:20:38.984083,1490991638984083000,-40.8820740711,-139.880222944,0.786701888325,0.0,0.0,0.0
2017-03-31 20:20:39.084163,1490991639084163000,-40.6870123608,-139.574219647,0.795199479544,0.0,0.0,0.0
2017-03-31 20:20:39.184262,1490991639184262000,-40.5079172688,-139.267246804,0.79147788895,0.0,0.0,0.0
2017-03-31 20:20:39.284348,1490991639284348000,-40.3440107257,-138.961624957,0.78219824705,0.0,0.0,0.0
2017-03-31 20:20:39.384446,1490991639384446000,-40.1846740865,-138.629374501,0.773900590396,0.0,0.0,0.0
2017-03-31 20:20:39.484540,1490991639484540000,-40.0450330413,-138.277734771,0.774780539543,0.0,0.0,0.0
2017-03-31 20:20:39.584609,1490991639584609000,-39.94534036,-137.978671607,0.784171461002,0.0,0.0,0.0
2017-03-31 20:20:39.684705,1490991639684705000,-39.8195025352,-137.549452905,0.79645770699,0.0,0.0,0.0
2017-03-31 20:20:39.784758,1490991639784758000,-39.7044589207,-137.148793706,0.802479139969,0.0,0.0,0.0
2017-03-31 20:20:39.884871,1490991639884871000,-39.5994978922,-136.75566992,0.801201882542,0.0,0.0,0.0
2017-03-31 20:20:39.984971,1490991639984971000,-39.5131558206,-136.355517077,0.797430862146,0.0,0.0,0.0
2017-03-31 20:20:40.085059,1490991640085059000,-39.4519150582,-135.940221277,0.80598016238,0.0,0.0,0.0
2017-03-31 20:20:40.185128,1490991640185128000,-39.397149472,-135.520765367,0.811523197038,0.0,0.0,0.0
2017-03-31 20:20:40.285225,1490991640285225000,-39.3297644349,-135.100473973,0.811110920499,0.0,0.0,0.0
2017-03-31 20:20:40.385301,1490991640385301000,-39.2466343379,-134.652844223,0.810102789737,0.0,0.0,0.0
2017-03-31 20:20:40.485374,1490991640485374000,-39.1506915689,-134.18332435,0.799890602715,0.0,0.0,0.0
2017-03-31 20:20:40.585475,1490991640585475000,-39.0829223482,-133.804583101,0.807059197194,0.0,0.0,0.0
2017-03-31 20:20:40.685566,1490991640685566000,-39.0058945565,-133.268021208,0.827493791593,0.0,0.0,0.0
2017-03-31 20:20:40.785637,1490991640785637000,-38.9408762317,-132.77105111,0.820026008716,0.0,0.0,0.0
2017-03-31 20:20:40.885710,1490991640885710000,-38.8820449562,-132.373920519,0.819,0.0,0.0,0.0
2017-03-31 20:20:40.985833,1490991640985833000,-38.7860034225,-131.79884544,0.82684847904,0.0,0.0,0.0
2017-03-31 20:20:41.085884,1490991641085884000,-38.6691867987,-131.27708425,0.834385279389,0.0,0.0,0.0
2017-03-31 20:20:41.186023,1490991641186023000,-38.5459784512,-130.763595987,0.820416574349,0.0,0.0,0.0
2017-03-31 20:20:41.286085,1490991641286085000,-38.4154085172,-130.258516934,0.835185313467,0.0,0.0,0.0
2017-03-31 20:20:41.386182,1490991641386182000,-38.2702480737,-129.746322575,0.838817267949,0.0,0.0,0.0
2017-03-31 20:20:41.486244,1490991641486244000,-38.1239493225,-129.225209569,0.844467836062,0.0,0.0,0.0
2017-03-31 20:20:41.586340,1490991641586340000,-37.9921333859,-128.799931469,0.843550407146,0.0,0.0,0.0
2017-03-31 20:20:41.686420,1490991641686420000,-37.7919137073,-128.197830781,0.83768275568,0.0,0.0,0.0
2017-03-31 20:20:41.786524,1490991641786524000,-37.597052166,-127.636852433,0.843619647774,0.0,0.0,0.0
2017-03-31 20:20:41.886590,1490991641886590000,-37.3963110667,-127.107324131,0.86278708702,0.0,0.0,0.0
2017-03-31 20:20:41.986702,1490991641986702000,-37.1747141068,-126.593368272,0.880450419549,0.0,0.0,0.0
