index,timestamp,lat,long,alt
2017-03-31 20:20:36.982374,1490991636982374000,37.4254688028,-122.076763429,-32.8415359678
2017-03-31 20:20:37.082466,1490991637082466000,37.4254681365,-122.076760481,-32.8344588574
2017-03-31 20:20:37.182501,1490991637182501000,37.4254676049,-122.076757425,-32.8299145563
2017-03-31 20:20:37.282610,1490991637282610000,37.4254673083,-122.076754199,-32.828437116
2017-03-31 20:20:37.382678,1490991637382678000,37.4254670178,-122.07675097,-32.8269232166
2017-03-31 20:20:37.482776,1490991637482776000,37.4254669431,-122.076747628,-32.8241044636
2017-03-31 20:20:37.582884,1490991637582884000,37.4254669997,-122.076744911,-32.8209635736
2017-03-31 20:20:37.682983,1490991637682983000,37.4254675002,-122.076741441,-32.824549732
2017-03-31 20:20:37.783077,1490991637783077000,37.4254681311,-122.07673775,-32.8301121878
2017-03-31 20:20:37.883107,1490991637883107000,37.4254687616,-122.076734061,-32.8356710728
2017-03-31 20:20:37.983219,1490991637983219000,37.425469407,-122.076730383,-32.8411344956
2017-03-31 20:20:38.083308,1490991638083308000,37.4254705224,-122.076727129,-32.8431587598
2017-03-31 20:20:38.183406,1490991638183406000,37.4254717308,-122.07672397,-32.8387505423
2017-03-31 20:20:38.283502,1490991638283502000,37.4254730887,-122.076720848,-32.8288330801
2017-03-31 20:20:38.383586,1490991638383586000,37.4254747257,-122.076717819,-32.8332556825
2017-03-31 20:20:38.483680,1490991638483680000,37.4254763607,-122.076714815,-32.8376910078
2017-03-31 20:20:38.583741,1490991638583741000,37.4254779306,-122.076712625,-32.8425090626
2017-03-31 20:20:38.683830,1490991638683830000,37.4254805067,-122.076709419,-32.8498766176
2017-03-31 20:20:38.783903,1490991638783903000,37.4254828357,-122.076706962,-32.8507342099
2017-03-31 20:20:38.884024,1490991638884024000,37.4254853043,-122.076704587,-32.8377118577
2017-03-31 20:20:38.984083,1490991638984083000,37.4254879031,-122.076702301,-32.8262494651
2017-03-31 20:20:39.084163,1490991639084163000,37.4254906668,-122.076700295,-32.8274919835
2017-03-31 20:20:39.184262,1490991639184262000,37.4254934311,-122.076698289,-32.828734734
2017-03-31 20:20:39.284348,1490991639284348000,37.4254962042,-122.076696292,-32.8299952343
2017-03-31 20:20:39.384446,1490991639384446000,37.4254993124,-122.076694616,-32.8319144145
2017-03-31 20:20:39.484540,1490991639484540000,37.4255024011,-122.076692964,-32.8333120255
2017-03-31 20:20:39.584609,1490991639584609000,37.4255050307,-122.076691895,-32.8223728186
2017-03-31 20:20:39.684705,1490991639684705000,37.4255091514,-122.076690404,-32.8083872053
2017-03-31 20:20:39.784758,1490991639784758000,37.4255126422,-122.076689151,-32.8017316892
2017-03-31 20:20:39.884871,1490991639884871000,37.4255161967,-122.076687978,-32.8028524135
2017-03-31 20:20:39.984971,1490991639984971000,37.4255198102,-122.076687036,-32.8053621641
2017-03-31 20:20:40.085059,1490991640085059000,37.4255235688,-122.076686382,-32.7936087901
2017-03-31 20:20:40.185128,1490991640185128000,37.4255273507,-122.076685686,-32.7906022438
2017-03-31 20:20:40.285225,1490991640285225000,37.4255311443,-122.076684981,-32.7876781818
2017-03-31 20:20:40.385301,1490991640385301000,37.4255351967,-122.076684016,-32.7869147782
2017-03-31 20:20:40.485374,1490991640485374000,37.4255389356,-122.076683123,-32.7856302722
2017-03-31 20:20:40.585475,1490991640585475000,37.4255426755,-122.07668223,-32.7843454047
2017-03-31 20:20:40.685566,1490991640685566000,37.4255478547,-122.076681317,-32.7630521911
2017-03-31 20:20:40.785637,1490991640785637000,37.4255521666,-122.0766806,-32.7715702991
2017-03-31 20:20:40.885710,1490991640885710000,37.4255556657,-122.076679944,-32.7707764863
2017-03-31 20:20:40.985833,1490991640985833000,37.4255611493,-122.076678754,-32.7594435602
2017-03-31 20:20:41.085884,1490991641085884000,37.4255657114,-122.076677429,-32.7522249981
2017-03-31 20:20:41.186023,1490991641186023000,37.4255703389,-122.076676028,-32.764138734
2017-03-31 20:20:41.286085,1490991641286085000,37.4255748808,-122.076674538,-32.7452334065
2017-03-31 20:20:41.386182,1490991641386182000,37.4255795117,-122.07667288,-32.7415584231
2017-03-31 20:20:41.486244,1490991641486244000,37.425584155,-122.076671237,-32.7346903353
2017-03-31 20:20:41.586340,1490991641586340000,37.4255879045,-122.076669768,-32.7346382996
2017-03-31 20:20:41.686420,1490991641686420000,37.4255936089,-122.076667344,-32.7377489996
2017-03-31 20:20:41.786524,1490991641786524000,37.4255983808,-122.076665025,-32.7209086796
2017-03-31 20:20:41.886590,1490991641886590000,37.4256031508,-122.076662707,-32.7040747335
2017-03-31 20:20:41.986702,1490991641986702000,37.42560763,-122.076660531,-32.688267061
