timestamp,points,frame_id,filename
1495234775060010000,44865,velodyne,lidar/1495234775060010000
1495234775160073000,44931,velodyne,lidar/1495234775160073000
1495234775260156000,44887,velodyne,lidar/1495234775260156000
1495234775360267000,44931,velodyne,lidar/1495234775360267000
1495234775460328000,44991,velodyne,lidar/1495234775460328000
1495234775560401000,45025,velodyne,lidar/1495234775560401000
1495234775660499000,45095,velodyne,lidar/1495234775660499000
1495234775760594000,45009,velodyne,lidar/1495234775760594000
1495234775860682000,45013,velodyne,lidar/1495234775860682000
1495234775960747000,45089,velodyne,lidar/1495234775960747000
1495234776060858000,45259,velodyne,lidar/1495234776060858000
1495234776160957000,45184,velodyne,lidar/1495234776160957000
1495234776261011000,45041,velodyne,lidar/1495234776261011000
1495234776361107000,45368,velodyne,lidar/1495234776361107000
1495234776461192000,45344,velodyne,lidar/1495234776461192000
1495234776561268000,45527,velodyne,lidar/1495234776561268000
1495234776661355000,45304,velodyne,lidar/1495234776661355000
1495234776761455000,45443,velodyne,lidar/1495234776761455000
1495234776861528000,44954,velodyne,lidar/1495234776861528000
1495234776961615000,45256,velodyne,lidar/1495234776961615000
1495234777061705000,45498,velodyne,lidar/1495234777061705000
1495234777161787000,45177,velodyne,lidar/1495234777161787000
1495234777261876000,45189,velodyne,lidar/1495234777261876000
1495234777361975000,45145,velodyne,lidar/1495234777361975000
1495234777462044000,44800,velodyne,lidar/1495234777462044000
1495234777562132000,44846,velodyne,lidar/1495234777562132000
1495234777662229000,44604,velodyne,lidar/1495234777662229000
1495234777762317000,44637,velodyne,lidar/1495234777762317000
1495234777862390000,44638,velodyne,lidar/1495234777862390000
1495234777962479000,44716,velodyne,lidar/1495234777962479000
1495234778062566000,44423,velodyne,lidar/1495234778062566000
1495234778162680000,44423,velodyne,lidar/1495234778162680000
1495234778262753000,44116,velodyne,lidar/1495234778262753000
1495234778362852000,44129,velodyne,lidar/1495234778362852000
1495234778462910000,43759,velodyne,lidar/1495234778462910000
1495234778562996000,43807,velodyne,lidar/1495234778562996000
1495234778663094000,43885,velodyne,lidar/1495234778663094000
1495234778763169000,43788,velodyne,lidar/1495234778763169000
1495234778863269000,43888,velodyne,lidar/1495234778863269000
1495234778963357000,43887,velodyne,lidar/1495234778963357000
1495234779063439000,44110,velodyne,lidar/1495234779063439000
1495234779163516000,44085,velodyne,lidar/1495234779163516000
1495234779263602000,43986,velodyne,lidar/1495234779263602000
1495234779363729000,43964,velodyne,lidar/1495234779363729000
1495234779463776000,44238,velodyne,lidar/1495234779463776000
1495234779563872000,44480,velodyne,lidar/1495234779563872000
1495234779663947000,44531,velodyne,lidar/1495234779663947000
1495234779764039000,44475,velodyne,lidar/1495234779764039000
1495234779864121000,44327,velodyne,lidar/1495234779864121000
1495234779964218000,44809,velodyne,lidar/1495234779964218000
1495234780064306000,44895,velodyne,lidar/1495234780064306000
1495234780164377000,44471,velodyne,lidar/1495234780164377000
1495234780264465000,44481,velodyne,lidar/1495234780264465000
1495234780364551000,45056,velodyne,lidar/1495234780364551000
1495234780464638000,45097,velodyne,lidar/1495234780464638000
1495234780564752000,45177,velodyne,lidar/1495234780564752000
1495234780664810000,45270,velodyne,lidar/1495234780664810000
1495234780764910000,45372,velodyne,lidar/1495234780764910000
1495234780865003000,45438,velodyne,lidar/1495234780865003000
1495234780965084000,45426,velodyne,lidar/1495234780965084000
1495234781065156000,45362,velodyne,lidar/1495234781065156000
1495234781165243000,45386,velodyne,lidar/1495234781165243000
1495234781265330000,45313,velodyne,lidar/1495234781265330000
1495234781365417000,45448,velodyne,lidar/1495234781365417000
1495234781465514000,45503,velodyne,lidar/1495234781465514000
1495234781565617000,45746,velodyne,lidar/1495234781565617000
1495234781665685000,45684,velodyne,lidar/1495234781665685000
1495234781765785000,45512,velodyne,lidar/1495234781765785000
1495234781865863000,45568,velodyne,lidar/1495234781865863000
1495234781965948000,45590,velodyne,lidar/1495234781965948000
1495234782066043000,45551,velodyne,lidar/1495234782066043000
1495234782166123000,45694,velodyne,lidar/1495234782166123000
1495234782266225000,45839,velodyne,lidar/1495234782266225000
1495234782366321000,45819,velodyne,lidar/1495234782366321000
