index,timestamp,lat,long,alt
2017-03-31 20:24:49.501133,1490991889501133000,37.4265994145,-122.075715696,-32.5342786046
2017-03-31 20:24:49.601210,1490991889601210000,37.4265994145,-122.075715696,-32.5342786046
2017-03-31 20:24:49.701335,1490991889701335000,37.4266004521,-122.075714626,-32.5411792639
2017-03-31 20:24:49.801403,1490991889801403000,37.4266015052,-122.07571358,-32.5449079722
2017-03-31 20:24:49.901482,1490991889901482000,37.4266026602,-122.075712469,-32.5487741197
2017-03-31 20:24:50.001586,1490991890001586000,37.4266039065,-122.075711205,-32.5561248281
2017-03-31 20:24:50.101676,1490991890101676000,37.4266053043,-122.075709772,-32.5632982904
2017-03-31 20:24:50.201774,1490991890201774000,37.4266068206,-122.075708209,-32.5685499891
2017-03-31 20:24:50.301814,1490991890301814000,37.4266084562,-122.075706557,-32.5675765059
2017-03-31 20:24:50.401900,1490991890401900000,37.4266102656,-122.075704781,-32.5667892805
2017-03-31 20:24:50.502012,1490991890502012000,37.426612037,-122.075703049,-32.5668096357
2017-03-31 20:24:50.602120,1490991890602120000,37.4266136493,-122.075701505,-32.5701718561
2017-03-31 20:24:50.702219,1490991890702219000,37.42661623,-122.075698927,-32.575082813
2017-03-31 20:24:50.802296,1490991890802296000,37.4266182526,-122.075696872,-32.5785162183
2017-03-31 20:24:50.902349,1490991890902349000,37.4266202748,-122.075694817,-32.5819487981
2017-03-31 20:24:51.002444,1490991891002444000,37.4266234056,-122.075691709,-32.5951669722
2017-03-31 20:24:51.102532,1490991891102532000,37.4266261785,-122.075689138,-32.6077445768
2017-03-31 20:24:51.202631,1490991891202631000,37.4266291042,-122.075686455,-32.6171228642
2017-03-31 20:24:51.302715,1490991891302715000,37.4266321474,-122.075683672,-32.6219302257
2017-03-31 20:24:51.402809,1490991891402809000,37.4266353979,-122.075680748,-32.6271239591
2017-03-31 20:24:51.502884,1490991891502884000,37.4266385436,-122.075677931,-32.6348802472
2017-03-31 20:24:51.602966,1490991891602966000,37.4266409569,-122.075675673,-32.6410915631
2017-03-31 20:24:51.703051,1490991891703051000,37.4266455707,-122.07567128,-32.6599649326
2017-03-31 20:24:51.803140,1490991891803140000,37.4266491558,-122.075667983,-32.6673219117
2017-03-31 20:24:51.903246,1490991891903246000,37.4266528373,-122.075664669,-32.6767566275
2017-03-31 20:24:52.003316,1490991892003316000,37.426656608,-122.075661375,-32.6858025247
2017-03-31 20:24:52.103379,1490991892103379000,37.4266605312,-122.075657948,-32.6987898117
2017-03-31 20:24:52.203486,1490991892203486000,37.4266643718,-122.075654451,-32.7101178807
2017-03-31 20:24:52.303598,1490991892303598000,37.4266682444,-122.075650917,-32.7207562493
2017-03-31 20:24:52.403687,1490991892403687000,37.4266722534,-122.075647256,-32.7283751868
2017-03-31 20:24:52.503772,1490991892503772000,37.4266761578,-122.075643842,-32.7339753195
2017-03-31 20:24:52.603839,1490991892603839000,37.4266794838,-122.07564106,-32.7370447109
2017-03-31 20:24:52.703943,1490991892703943000,37.4266847866,-122.075636554,-32.7508527342
2017-03-31 20:24:52.803983,1490991892803983000,37.4266888207,-122.075632931,-32.7561820076
2017-03-31 20:24:52.904080,1490991892904080000,37.4266922147,-122.075629776,-32.7593066442
2017-03-31 20:24:53.004155,1490991893004155000,37.4266974745,-122.075625058,-32.7624788973
2017-03-31 20:24:53.104269,1490991893104269000,37.4267018928,-122.075621296,-32.7635397613
2017-03-31 20:24:53.204358,1490991893204358000,37.4267063243,-122.075617522,-32.7663251611
2017-03-31 20:24:53.304415,1490991893304415000,37.4267107081,-122.075613607,-32.7711917412
2017-03-31 20:24:53.404513,1490991893404513000,37.4267151721,-122.075609556,-32.7747344228
2017-03-31 20:24:53.504589,1490991893504589000,37.4267197086,-122.075605596,-32.7756222415
2017-03-31 20:24:53.604689,1490991893604689000,37.4267242462,-122.075601634,-32.7765102714
2017-03-31 20:24:53.704762,1490991893704762000,37.4267287848,-122.075597675,-32.7778514879
2017-03-31 20:24:53.804849,1490991893804849000,37.4267333475,-122.075593667,-32.7805378121
2017-03-31 20:24:53.904963,1490991893904963000,37.4267379665,-122.075589458,-32.7829592698
2017-03-31 20:24:54.005031,1490991894005031000,37.4267425809,-122.075585235,-32.7867213209
2017-03-31 20:24:54.105109,1490991894105109000,37.4267472589,-122.075581052,-32.7900583208
2017-03-31 20:24:54.205195,1490991894205195000,37.4267520072,-122.075576978,-32.7919717413
2017-03-31 20:24:54.305308,1490991894305308000,37.4267567725,-122.075572991,-32.7963451637
2017-03-31 20:24:54.405405,1490991894405405000,37.4267615505,-122.075568834,-32.8012273641
2017-03-31 20:24:54.505457,1490991894505457000,37.4267663268,-122.07556452,-32.8070818849
2017-03-31 20:24:54.605545,1490991894605545000,37.4267712094,-122.075560152,-32.8119928675
2017-03-31 20:24:54.705653,1490991894705653000,37.4267761455,-122.075555795,-32.8149174397
2017-03-31 20:24:54.805751,1490991894805751000,37.4267809447,-122.07555171,-32.8123887656
2017-03-31 20:24:54.905805,1490991894905805000,37.4267849116,-122.075548234,-32.813031381
