index,timestamp,lat,long,alt
2017-03-31 20:23:32.134110,1490991812134110000,37.4263531029,-122.076009789,-31.989368994
2017-03-31 20:23:32.234188,1490991812234188000,37.4263531029,-122.076009789,-31.989368994
2017-03-31 20:23:32.334282,1490991812334282000,37.4263531029,-122.076009789,-31.989368994
2017-03-31 20:23:32.434350,1490991812434350000,37.4263531029,-122.076009789,-31.989368994
2017-03-31 20:23:32.534461,1490991812534461000,37.4263531029,-122.076009789,-31.989368994
2017-03-31 20:23:32.634537,1490991812634537000,37.4263527213,-122.076010115,-31.9882899708
2017-03-31 20:23:32.734645,1490991812734645000,37.4263514082,-122.076011239,-31.9845760577
2017-03-31 20:23:32.834708,1490991812834708000,37.4263500956,-122.076012362,-31.9808638161
2017-03-31 20:23:32.934787,1490991812934787000,37.4263487827,-122.076013485,-31.9771509762
2017-03-31 20:23:33.034871,1490991813034871000,37.4263474699,-122.076014608,-31.9734379559
2017-03-31 20:23:33.134959,1490991813134959000,37.4263461569,-122.076015731,-31.9697247836
2017-03-31 20:23:33.235055,1490991813235055000,37.4263448439,-122.076016855,-31.9660113168
2017-03-31 20:23:33.335164,1490991813335164000,37.4263435307,-122.076017978,-31.9622973752
2017-03-31 20:23:33.435230,1490991813435230000,37.4263422181,-122.076019101,-31.9585850197
2017-03-31 20:23:33.535352,1490991813535352000,37.4263409047,-122.076020225,-31.9548705843
2017-03-31 20:23:33.635405,1490991813635405000,37.4263393596,-122.076021561,-31.9515651061
2017-03-31 20:23:33.735488,1490991813735488000,37.426337274,-122.076023392,-31.9492020217
2017-03-31 20:23:33.835587,1490991813835587000,37.4263351881,-122.076025224,-31.9468385564
2017-03-31 20:23:33.935649,1490991813935649000,37.4263331029,-122.076027055,-31.9444759677
2017-03-31 20:23:34.035757,1490991814035757000,37.4263310168,-122.076028887,-31.9421122909
2017-03-31 20:23:34.135835,1490991814135835000,37.4263288163,-122.07603081,-31.9386184115
2017-03-31 20:23:34.235933,1490991814235933000,37.4263263817,-122.076032921,-31.9328276966
2017-03-31 20:23:34.336020,1490991814336020000,37.4263239474,-122.076035031,-31.9270376185
2017-03-31 20:23:34.436110,1490991814436110000,37.4263215131,-122.076037141,-31.9212473627
2017-03-31 20:23:34.536183,1490991814536183000,37.4263190791,-122.076039251,-31.9154580992
2017-03-31 20:23:34.636278,1490991814636278000,37.4263165463,-122.076041446,-31.9094602099
2017-03-31 20:23:34.736394,1490991814736394000,37.4263137933,-122.076043834,-31.9029981034
2017-03-31 20:23:34.836453,1490991814836453000,37.4263110418,-122.07604622,-31.8965396651
2017-03-31 20:23:34.936570,1490991814936570000,37.4263082888,-122.076048607,-31.8900774925
2017-03-31 20:23:35.036615,1490991815036615000,37.4263055378,-122.076050993,-31.8836199796
2017-03-31 20:23:35.136738,1490991815136738000,37.4263027846,-122.07605338,-31.8771574104
2017-03-31 20:23:35.236802,1490991815236802000,37.426300033,-122.076055766,-31.8706986582
2017-03-31 20:23:35.336891,1490991815336891000,37.4262972808,-122.076058153,-31.8642383032
2017-03-31 20:23:35.436977,1490991815436977000,37.4262945286,-122.076060539,-31.8577781299
2017-03-31 20:23:35.537060,1490991815537060000,37.4262917765,-122.076062926,-31.8513181384
2017-03-31 20:23:35.637151,1490991815637151000,37.4262889377,-122.076065397,-31.8454113233
2017-03-31 20:23:35.737233,1490991815737233000,37.4262859042,-122.076068056,-31.8407518781
2017-03-31 20:23:35.837357,1490991815837357000,37.4262828695,-122.076070716,-31.8360904663
2017-03-31 20:23:35.937386,1490991815937386000,37.4262798376,-122.076073373,-31.8314334882
2017-03-31 20:23:36.037501,1490991816037501000,37.4262768031,-122.076076033,-31.8267725055
2017-03-31 20:23:36.137610,1490991816137610000,37.4262737333,-122.076078728,-31.8222280272
2017-03-31 20:23:36.237645,1490991816237645000,37.426270622,-122.076081465,-31.8178302821
2017-03-31 20:23:36.337766,1490991816337766000,37.4262675081,-122.076084204,-31.8134287667
2017-03-31 20:23:36.437847,1490991816437847000,37.4262643954,-122.076086941,-31.8090289957
2017-03-31 20:23:36.537933,1490991816537933000,37.4262612825,-122.076089679,-31.8046290109
2017-03-31 20:23:36.638025,1490991816638025000,37.4262581694,-122.076092417,-31.8002287673
2017-03-31 20:23:36.738096,1490991816738096000,37.426255057,-122.076095155,-31.7958294352
2017-03-31 20:23:36.838167,1490991816838167000,37.4262519446,-122.076097892,-31.7914301144
2017-03-31 20:23:36.938264,1490991816938264000,37.4262488314,-122.07610063,-31.7870296457
2017-03-31 20:23:37.038339,1490991817038339000,37.4262457188,-122.076103368,-31.7826301448
2017-03-31 20:23:37.138426,1490991817138426000,37.4262426059,-122.076106106,-31.778230115
2017-03-31 20:23:37.238547,1490991817238547000,37.426239492,-122.076108844,-31.7738285996
2017-03-31 20:23:37.338598,1490991817338598000,37.4262363802,-122.076111581,-31.7694301567
2017-03-31 20:23:37.438684,1490991817438684000,37.4262332673,-122.076114319,-31.7650301719
2017-03-31 20:23:37.538784,1490991817538784000,37.426230154,-122.076117057,-31.7606295681
2017-03-31 20:23:37.638864,1490991817638864000,37.4262269418,-122.07611989,-31.7577204769
2017-03-31 20:23:37.738945,1490991817738945000,37.4262235288,-122.076122915,-31.7578193999
2017-03-31 20:23:37.839035,1490991817839035000,37.4262201156,-122.076125941,-31.7579183315
2017-03-31 20:23:37.939127,1490991817939127000,37.4262167022,-122.076128966,-31.7580172654
2017-03-31 20:23:38.039206,1490991818039206000,37.4262132893,-122.076131991,-31.7581161861
2017-03-31 20:23:38.139293,1490991818139293000,37.4262099653,-122.076134942,-31.7570806435
2017-03-31 20:23:38.239404,1490991818239404000,37.4262067211,-122.076137826,-31.7550180351
2017-03-31 20:23:38.339468,1490991818339468000,37.4262034784,-122.076140709,-31.7529563971
2017-03-31 20:23:38.439552,1490991818439552000,37.4262002351,-122.076143592,-31.7508943478
2017-03-31 20:23:38.539638,1490991818539638000,37.4261969917,-122.076146476,-31.7488322562
2017-03-31 20:23:38.639738,1490991818639738000,37.4261948522,-122.076148378,-31.7474719892
2017-03-31 20:23:38.739826,1490991818739826000,37.4261948522,-122.076148378,-31.7474719892
