timestamp,tx,ty,tz,rx,ry,rz
1490991953214535654,50.344,-5.996,0.676,0.0,0.0,0.0
1490991953214535654,50.101,-6.331,0.686,0.0,0.0,0.0
1490991953219562037,49.844,-6.658,0.692,0.0,0.0,0.0
1490991953219562037,49.591,-6.987,0.689,0.0,0.0,0.0
1490991953219562037,49.339,-7.323,0.686,0.0,0.0,0.0
1490991953219562037,49.081,-7.67,0.694,0.0,0.0,0.0
1490991953219562037,48.824,-8.021,0.707,0.0,0.0,0.0
1490991953295002588,48.576,-8.376,0.721,0.0,0.0,0.0
1490991953396471570,48.318,-8.733,0.731,0.0,0.0,0.0
1490991953491959148,48.051,-9.085,0.741,0.0,0.0,0.0
1490991953622681896,47.773,-9.437,0.751,0.0,0.0,0.0
1490991953694172748,47.497,-9.795,0.757,0.0,0.0,0.0
1490991953875223236,47.218,-10.159,0.769,0.0,0.0,0.0
1490991953895339498,46.946,-10.532,0.784,0.0,0.0,0.0
1490991953995941066,46.67,-10.908,0.796,0.0,0.0,0.0
1490991954097292766,46.39,-11.289,0.801,0.0,0.0,0.0
1490991954197989068,46.107,-11.671,0.814,0.0,0.0,0.0
1490991954293905086,45.818,-12.053,0.826,0.0,0.0,0.0
1490991954394434022,45.523,-12.444,0.844,0.0,0.0,0.0
1490991954494954751,45.231,-12.841,0.851,0.0,0.0,0.0
1490991954620669783,44.94,-13.237,0.857,0.0,0.0,0.0
1490991954696071295,44.646,-13.631,0.866,0.0,0.0,0.0
1490991954796630915,44.351,-14.035,0.879,0.0,0.0,0.0
1490991954927390460,44.052,-14.444,0.897,0.0,0.0,0.0
1490991954992765325,43.755,-14.849,0.905,0.0,0.0,0.0
1490991955093313443,43.45,-15.257,0.913,0.0,0.0,0.0
1490991955194796910,43.139,-15.669,0.922,0.0,0.0,0.0
1490991955295445865,42.831,-16.087,0.944,0.0,0.0,0.0
1490991955396499146,42.524,-16.506,0.961,0.0,0.0,0.0
1490991955497065002,42.209,-16.927,0.974,0.0,0.0,0.0
1490991955622772827,41.886,-17.349,0.991,0.0,0.0,0.0
1490991955693266675,41.561,-17.771,0.996,0.0,0.0,0.0
1490991955798865956,41.238,-18.194,1.005,0.0,0.0,0.0
1490991955894412771,40.915,-18.616,1.021,0.0,0.0,0.0
1490991955996711242,40.596,-19.045,1.037,0.0,0.0,0.0
1490991956097265543,40.275,-19.474,1.046,0.0,0.0,0.0
1490991956199574022,39.954,-19.903,1.062,0.0,0.0,0.0
1490991956295507170,39.629,-20.336,1.071,0.0,0.0,0.0
1490991956396587852,39.297,-20.771,1.085,0.0,0.0,0.0
1490991956497175860,38.969,-21.205,1.098,0.0,0.0,0.0
1490991956622890767,38.639,-21.641,1.111,0.0,0.0,0.0
1490991956678919386,38.307,-22.082,1.124,0.0,0.0,0.0
1490991956808768225,37.971,-22.524,1.135,0.0,0.0,0.0
1490991956925287605,37.636,-22.965,1.147,0.0,0.0,0.0
1490991956995671587,37.297,-23.409,1.159,0.0,0.0,0.0
1490991957097366264,36.955,-23.855,1.174,0.0,0.0,0.0
1490991957197966141,36.621,-24.301,1.183,0.0,0.0,0.0
1490991957298489350,36.286,-24.749,1.191,0.0,0.0,0.0
1490991957424484288,35.951,-25.205,1.199,0.0,0.0,0.0
1490991957494906050,35.617,-25.662,1.212,0.0,0.0,0.0
1490991957621579764,35.275,-26.118,1.226,0.0,0.0,0.0
1490991957697008890,34.927,-26.574,1.236,0.0,0.0,0.0
