timestamp,points,frame_id,filename
1490994805126685000,36307,velodyne,lidar/1490994805126685000
1490994805226772000,36396,velodyne,lidar/1490994805226772000
1490994805326858000,36710,velodyne,lidar/1490994805326858000
1490994805426946000,36613,velodyne,lidar/1490994805426946000
1490994805527058000,36276,velodyne,lidar/1490994805527058000
1490994805627140000,36391,velodyne,lidar/1490994805627140000
1490994805727231000,36355,velodyne,lidar/1490994805727231000
1490994805827300000,36275,velodyne,lidar/1490994805827300000
1490994805927414000,36453,velodyne,lidar/1490994805927414000
1490994806027504000,36834,velodyne,lidar/1490994806027504000
1490994806127565000,37016,velodyne,lidar/1490994806127565000
1490994806227685000,36804,velodyne,lidar/1490994806227685000
1490994806327758000,36610,velodyne,lidar/1490994806327758000
1490994806427835000,36791,velodyne,lidar/1490994806427835000
1490994806527899000,36896,velodyne,lidar/1490994806527899000
1490994806627986000,36796,velodyne,lidar/1490994806627986000
1490994806728072000,36633,velodyne,lidar/1490994806728072000
1490994806828159000,36434,velodyne,lidar/1490994806828159000
1490994806928248000,36983,velodyne,lidar/1490994806928248000
1490994807028341000,37156,velodyne,lidar/1490994807028341000
1490994807128440000,37183,velodyne,lidar/1490994807128440000
1490994807228524000,37208,velodyne,lidar/1490994807228524000
1490994807328618000,37095,velodyne,lidar/1490994807328618000
1490994807428703000,37016,velodyne,lidar/1490994807428703000
1490994807528765000,37004,velodyne,lidar/1490994807528765000
1490994807628862000,36994,velodyne,lidar/1490994807628862000
1490994807728952000,37070,velodyne,lidar/1490994807728952000
1490994807829027000,37024,velodyne,lidar/1490994807829027000
1490994807929123000,37110,velodyne,lidar/1490994807929123000
1490994808029199000,37042,velodyne,lidar/1490994808029199000
1490994808129305000,37062,velodyne,lidar/1490994808129305000
1490994808229387000,37178,velodyne,lidar/1490994808229387000
1490994808329461000,37223,velodyne,lidar/1490994808329461000
1490994808429548000,37190,velodyne,lidar/1490994808429548000
1490994808529634000,37169,velodyne,lidar/1490994808529634000
1490994808629731000,37247,velodyne,lidar/1490994808629731000
1490994808729818000,37277,velodyne,lidar/1490994808729818000
1490994808829927000,37170,velodyne,lidar/1490994808829927000
1490994808929994000,37278,velodyne,lidar/1490994808929994000
1490994809030092000,37241,velodyne,lidar/1490994809030092000
1490994809130180000,37233,velodyne,lidar/1490994809130180000
1490994809230249000,37206,velodyne,lidar/1490994809230249000
1490994809330338000,37258,velodyne,lidar/1490994809330338000
1490994809430437000,37294,velodyne,lidar/1490994809430437000
1490994809530499000,37326,velodyne,lidar/1490994809530499000
1490994809630586000,37316,velodyne,lidar/1490994809630586000
1490994809730695000,37324,velodyne,lidar/1490994809730695000
1490994809830783000,37289,velodyne,lidar/1490994809830783000
1490994809930846000,37271,velodyne,lidar/1490994809930846000
1490994810030934000,37294,velodyne,lidar/1490994810030934000
1490994810131055000,37168,velodyne,lidar/1490994810131055000
1490994810231130000,37270,velodyne,lidar/1490994810231130000
1490994810331194000,37354,velodyne,lidar/1490994810331194000
1490994810431298000,37392,velodyne,lidar/1490994810431298000
1490994810531367000,37434,velodyne,lidar/1490994810531367000
1490994810631457000,37464,velodyne,lidar/1490994810631457000
1490994810731541000,37484,velodyne,lidar/1490994810731541000
