timestamp,width,height,frame_id,filename
1490994805133692562,1368,1096,camera,camera/1490994805133692562.jpg
1490994805172948687,1368,1096,camera,camera/1490994805172948687.jpg
1490994805214616434,1368,1096,camera,camera/1490994805214616434.jpg
1490994805256518800,1368,1096,camera,camera/1490994805256518800.jpg
1490994805298131694,1368,1096,camera,camera/1490994805298131694.jpg
1490994805342000054,1368,1096,camera,camera/1490994805342000054.jpg
1490994805381363149,1368,1096,camera,camera/1490994805381363149.jpg
1490994805422943805,1368,1096,camera,camera/1490994805422943805.jpg
1490994805464737013,1368,1096,camera,camera/1490994805464737013.jpg
1490994805506286255,1368,1096,camera,camera/1490994805506286255.jpg
1490994805550524245,1368,1096,camera,camera/1490994805550524245.jpg
1490994805589821806,1368,1096,camera,camera/1490994805589821806.jpg
1490994805631359346,1368,1096,camera,camera/1490994805631359346.jpg
1490994805673066919,1368,1096,camera,camera/1490994805673066919.jpg
1490994805714625651,1368,1096,camera,camera/1490994805714625651.jpg
1490994805758737332,1368,1096,camera,camera/1490994805758737332.jpg
1490994805798186632,1368,1096,camera,camera/1490994805798186632.jpg
1490994805839667133,1368,1096,camera,camera/1490994805839667133.jpg
1490994805881419619,1368,1096,camera,camera/1490994805881419619.jpg
1490994805923006482,1368,1096,camera,camera/1490994805923006482.jpg
1490994805969891942,1368,1096,camera,camera/1490994805969891942.jpg
1490994806006304804,1368,1096,camera,camera/1490994806006304804.jpg
1490994806048019888,1368,1096,camera,camera/1490994806048019888.jpg
1490994806089760555,1368,1096,camera,camera/1490994806089760555.jpg
1490994806131421154,1368,1096,camera,camera/1490994806131421154.jpg
1490994806175514526,1368,1096,camera,camera/1490994806175514526.jpg
1490994806214625409,1368,1096,camera,camera/1490994806214625409.jpg
1490994806256392194,1368,1096,camera,camera/1490994806256392194.jpg
1490994806298043655,1368,1096,camera,camera/1490994806298043655.jpg
1490994806339644513,1368,1096,camera,camera/1490994806339644513.jpg
1490994806383745435,1368,1096,camera,camera/1490994806383745435.jpg
1490994806422942547,1368,1096,camera,camera/1490994806422942547.jpg
1490994806464629491,1368,1096,camera,camera/1490994806464629491.jpg
1490994806506305847,1368,1096,camera,camera/1490994806506305847.jpg
1490994806547956335,1368,1096,camera,camera/1490994806547956335.jpg
1490994806592085975,1368,1096,camera,camera/1490994806592085975.jpg
1490994806631378670,1368,1096,camera,camera/1490994806631378670.jpg
1490994806673086324,1368,1096,camera,camera/1490994806673086324.jpg
1490994806714637096,1368,1096,camera,camera/1490994806714637096.jpg
1490994806756329693,1368,1096,camera,camera/1490994806756329693.jpg
1490994806800353913,1368,1096,camera,camera/1490994806800353913.jpg
1490994806839742500,1368,1096,camera,camera/1490994806839742500.jpg
