timestamp,points,frame_id,filename
1490992740938726000,34935,velodyne,lidar/1490992740938726000
1490992741038831000,34947,velodyne,lidar/1490992741038831000
1490992741138917000,34977,velodyne,lidar/1490992741138917000
1490992741239032000,34954,velodyne,lidar/1490992741239032000
1490992741339068000,34904,velodyne,lidar/1490992741339068000
1490992741439192000,34891,velodyne,lidar/1490992741439192000
1490992741539269000,34950,velodyne,lidar/1490992741539269000
1490992741639376000,34999,velodyne,lidar/1490992741639376000
1490992741739414000,34926,velodyne,lidar/1490992741739414000
1490992741839503000,34984,velodyne,lidar/1490992741839503000
1490992741939612000,34981,velodyne,lidar/1490992741939612000
1490992742039721000,35001,velodyne,lidar/1490992742039721000
1490992742139794000,34970,velodyne,lidar/1490992742139794000
1490992742239860000,34992,velodyne,lidar/1490992742239860000
1490992742339963000,35036,velodyne,lidar/1490992742339963000
1490992742440040000,35018,velodyne,lidar/1490992742440040000
1490992742540153000,34971,velodyne,lidar/1490992742540153000
1490992742640246000,34975,velodyne,lidar/1490992742640246000
1490992742740305000,34953,velodyne,lidar/1490992742740305000
1490992742840395000,34927,velodyne,lidar/1490992742840395000
1490992742940495000,34917,velodyne,lidar/1490992742940495000
1490992743040592000,35006,velodyne,lidar/1490992743040592000
1490992743140656000,35002,velodyne,lidar/1490992743140656000
1490992743240751000,34990,velodyne,lidar/1490992743240751000
1490992743340830000,34946,velodyne,lidar/1490992743340830000
1490992743440924000,34966,velodyne,lidar/1490992743440924000
1490992743540998000,34954,velodyne,lidar/1490992743540998000
1490992743641098000,34950,velodyne,lidar/1490992743641098000
1490992743741177000,34990,velodyne,lidar/1490992743741177000
1490992743841266000,34956,velodyne,lidar/1490992743841266000
1490992743941334000,34954,velodyne,lidar/1490992743941334000
1490992744041408000,35023,velodyne,lidar/1490992744041408000
1490992744141521000,34944,velodyne,lidar/1490992744141521000
1490992744241582000,34998,velodyne,lidar/1490992744241582000
1490992744341681000,34930,velodyne,lidar/1490992744341681000
1490992744441780000,34985,velodyne,lidar/1490992744441780000
1490992744541845000,34968,velodyne,lidar/1490992744541845000
1490992744641943000,34889,velodyne,lidar/1490992744641943000
1490992744742018000,34954,velodyne,lidar/1490992744742018000
1490992744842122000,34951,velodyne,lidar/1490992744842122000
1490992744942190000,35005,velodyne,lidar/1490992744942190000
1490992745042302000,35031,velodyne,lidar/1490992745042302000
1490992745142375000,35025,velodyne,lidar/1490992745142375000
1490992745242465000,34949,velodyne,lidar/1490992745242465000
1490992745342554000,34945,velodyne,lidar/1490992745342554000
1490992745442625000,34955,velodyne,lidar/1490992745442625000
1490992745542724000,35019,velodyne,lidar/1490992745542724000
1490992745642810000,34962,velodyne,lidar/1490992745642810000
1490992745742885000,34996,velodyne,lidar/1490992745742885000
1490992745842970000,35029,velodyne,lidar/1490992745842970000
1490992745943058000,35064,velodyne,lidar/1490992745943058000
1490992746043183000,35007,velodyne,lidar/1490992746043183000
1490992746143230000,34989,velodyne,lidar/1490992746143230000
1490992746243330000,35019,velodyne,lidar/1490992746243330000
1490992746343433000,34947,velodyne,lidar/1490992746343433000
1490992746443524000,34956,velodyne,lidar/1490992746443524000
1490992746543612000,34973,velodyne,lidar/1490992746543612000
1490992746643663000,34981,velodyne,lidar/1490992746643663000
1490992746743755000,35012,velodyne,lidar/1490992746743755000
1490992746843838000,35043,velodyne,lidar/1490992746843838000
1490992746943923000,35081,velodyne,lidar/1490992746943923000
1490992747044035000,35047,velodyne,lidar/1490992747044035000
1490992747144096000,35022,velodyne,lidar/1490992747144096000
1490992747244210000,34979,velodyne,lidar/1490992747244210000
1490992747344298000,34983,velodyne,lidar/1490992747344298000
1490992747444358000,34988,velodyne,lidar/1490992747444358000
1490992747544445000,35118,velodyne,lidar/1490992747544445000
1490992747644580000,35042,velodyne,lidar/1490992747644580000
1490992747744665000,35016,velodyne,lidar/1490992747744665000
1490992747844715000,35049,velodyne,lidar/1490992747844715000
1490992747944790000,35056,velodyne,lidar/1490992747944790000
1490992748044890000,35071,velodyne,lidar/1490992748044890000
1490992748144964000,35005,velodyne,lidar/1490992748144964000
1490992748245051000,35069,velodyne,lidar/1490992748245051000
1490992748345160000,35050,velodyne,lidar/1490992748345160000
1490992748445237000,35043,velodyne,lidar/1490992748445237000
1490992748545335000,35058,velodyne,lidar/1490992748545335000
1490992748645422000,34994,velodyne,lidar/1490992748645422000
1490992748745484000,34999,velodyne,lidar/1490992748745484000
1490992748845570000,35008,velodyne,lidar/1490992748845570000
1490992748945657000,34966,velodyne,lidar/1490992748945657000
1490992749045768000,34955,velodyne,lidar/1490992749045768000
1490992749145853000,35041,velodyne,lidar/1490992749145853000
1490992749245940000,34977,velodyne,lidar/1490992749245940000
1490992749346019000,34952,velodyne,lidar/1490992749346019000
1490992749446115000,35024,velodyne,lidar/1490992749446115000
1490992749546222000,34982,velodyne,lidar/1490992749546222000
1490992749646264000,35029,velodyne,lidar/1490992749646264000
1490992749746361000,34944,velodyne,lidar/1490992749746361000
1490992749846460000,35037,velodyne,lidar/1490992749846460000
1490992749946547000,35050,velodyne,lidar/1490992749946547000
1490992750046656000,35032,velodyne,lidar/1490992750046656000
1490992750146735000,35049,velodyne,lidar/1490992750146735000
1490992750246807000,35063,velodyne,lidar/1490992750246807000
1490992750346883000,35020,velodyne,lidar/1490992750346883000
1490992750446958000,35001,velodyne,lidar/1490992750446958000
1490992750547052000,34982,velodyne,lidar/1490992750547052000
1490992750647132000,34982,velodyne,lidar/1490992750647132000
1490992750747233000,34995,velodyne,lidar/1490992750747233000
1490992750847306000,35028,velodyne,lidar/1490992750847306000
1490992750947410000,35024,velodyne,lidar/1490992750947410000
1490992751047480000,34942,velodyne,lidar/1490992751047480000
1490992751147589000,34869,velodyne,lidar/1490992751147589000
1490992751247691000,34978,velodyne,lidar/1490992751247691000
1490992751347741000,35032,velodyne,lidar/1490992751347741000
1490992751447839000,35062,velodyne,lidar/1490992751447839000
1490992751547927000,35016,velodyne,lidar/1490992751547927000
1490992751648000000,35053,velodyne,lidar/1490992751648000000
1490992751748121000,34968,velodyne,lidar/1490992751748121000
1490992751848198000,34959,velodyne,lidar/1490992751848198000
1490992751948281000,35049,velodyne,lidar/1490992751948281000
1490992752048385000,34941,velodyne,lidar/1490992752048385000
1490992752148455000,35042,velodyne,lidar/1490992752148455000
1490992752248518000,35015,velodyne,lidar/1490992752248518000
1490992752348623000,34976,velodyne,lidar/1490992752348623000
1490992752448738000,34977,velodyne,lidar/1490992752448738000
1490992752548792000,35005,velodyne,lidar/1490992752548792000
1490992752648866000,35023,velodyne,lidar/1490992752648866000
1490992752749003000,34986,velodyne,lidar/1490992752749003000
1490992752849090000,34965,velodyne,lidar/1490992752849090000
1490992752949172000,34995,velodyne,lidar/1490992752949172000
1490992753049230000,35044,velodyne,lidar/1490992753049230000
1490992753149326000,34961,velodyne,lidar/1490992753149326000
1490992753249385000,34990,velodyne,lidar/1490992753249385000
1490992753349494000,34985,velodyne,lidar/1490992753349494000
1490992753449605000,34992,velodyne,lidar/1490992753449605000
1490992753549695000,35045,velodyne,lidar/1490992753549695000
1490992753649746000,35073,velodyne,lidar/1490992753649746000
1490992753749842000,34948,velodyne,lidar/1490992753749842000
1490992753849933000,35111,velodyne,lidar/1490992753849933000
1490992753950028000,35043,velodyne,lidar/1490992753950028000
1490992754050116000,35051,velodyne,lidar/1490992754050116000
