timestamp,points,frame_id,filename
1490993059014266000,35327,velodyne,lidar/1490993059014266000
1490993059114350000,35341,velodyne,lidar/1490993059114350000
1490993059214561000,35324,velodyne,lidar/1490993059214561000
1490993059314537000,35344,velodyne,lidar/1490993059314537000
1490993059414599000,35236,velodyne,lidar/1490993059414599000
1490993059514686000,35286,velodyne,lidar/1490993059514686000
1490993059614787000,35242,velodyne,lidar/1490993059614787000
1490993059714861000,35211,velodyne,lidar/1490993059714861000
1490993059814960000,35255,velodyne,lidar/1490993059814960000
1490993059915045000,35276,velodyne,lidar/1490993059915045000
1490993060015120000,35227,velodyne,lidar/1490993060015120000
1490993060115230000,35342,velodyne,lidar/1490993060115230000
1490993060215297000,35331,velodyne,lidar/1490993060215297000
1490993060315391000,35320,velodyne,lidar/1490993060315391000
1490993060415489000,35278,velodyne,lidar/1490993060415489000
1490993060515601000,35260,velodyne,lidar/1490993060515601000
1490993060615674000,35293,velodyne,lidar/1490993060615674000
1490993060715744000,35220,velodyne,lidar/1490993060715744000
1490993060815836000,35328,velodyne,lidar/1490993060815836000
1490993060915951000,35284,velodyne,lidar/1490993060915951000
1490993061015986000,35262,velodyne,lidar/1490993061015986000
1490993061116073000,35298,velodyne,lidar/1490993061116073000
1490993061216162000,35288,velodyne,lidar/1490993061216162000
1490993061316269000,35297,velodyne,lidar/1490993061316269000
1490993061416388000,35338,velodyne,lidar/1490993061416388000
1490993061516442000,35283,velodyne,lidar/1490993061516442000
1490993061616534000,35321,velodyne,lidar/1490993061616534000
1490993061716593000,35351,velodyne,lidar/1490993061716593000
1490993061816703000,35320,velodyne,lidar/1490993061816703000
1490993061916789000,35286,velodyne,lidar/1490993061916789000
1490993062016882000,35281,velodyne,lidar/1490993062016882000
1490993062116940000,35309,velodyne,lidar/1490993062116940000
1490993062217027000,35361,velodyne,lidar/1490993062217027000
1490993062317125000,35293,velodyne,lidar/1490993062317125000
1490993062417229000,35296,velodyne,lidar/1490993062417229000
1490993062517287000,35284,velodyne,lidar/1490993062517287000
1490993062617374000,35316,velodyne,lidar/1490993062617374000
1490993062717475000,35278,velodyne,lidar/1490993062717475000
1490993062817570000,35314,velodyne,lidar/1490993062817570000
1490993062917634000,35294,velodyne,lidar/1490993062917634000
1490993063017745000,35306,velodyne,lidar/1490993063017745000
1490993063117807000,35300,velodyne,lidar/1490993063117807000
1490993063217917000,35340,velodyne,lidar/1490993063217917000
1490993063318006000,35328,velodyne,lidar/1490993063318006000
1490993063418067000,35301,velodyne,lidar/1490993063418067000
1490993063518178000,35332,velodyne,lidar/1490993063518178000
1490993063618243000,35293,velodyne,lidar/1490993063618243000
