index,timestamp,lat,long,alt
2017-03-31 21:14:21.275351,1490994861275351000,37.4267254884,-122.075612166,-32.7097287766
2017-03-31 21:14:21.375412,1490994861375412000,37.4267197729,-122.075617781,-32.7053578429
2017-03-31 21:14:21.475499,1490994861475499000,37.4267144186,-122.075623174,-32.7030412725
2017-03-31 21:14:21.575608,1490994861575608000,37.4267089924,-122.075628627,-32.6994233981
2017-03-31 21:14:21.675673,1490994861675673000,37.4267035134,-122.075634104,-32.6950976313
2017-03-31 21:14:21.775759,1490994861775759000,37.4266979584,-122.075639629,-32.689599639
2017-03-31 21:14:21.875845,1490994861875845000,37.4266923459,-122.075645203,-32.6820836856
2017-03-31 21:14:21.975956,1490994861975956000,37.426686725,-122.075650887,-32.6729154451
2017-03-31 21:14:22.076022,1490994862076022000,37.4266810679,-122.075656619,-32.6623120996
2017-03-31 21:14:22.176131,1490994862176131000,37.4266753878,-122.075662354,-32.6512120248
2017-03-31 21:14:22.276204,1490994862276204000,37.4266697097,-122.075668087,-32.6401159524
2017-03-31 21:14:22.376279,1490994862376279000,37.4266639311,-122.075673947,-32.6237242158
2017-03-31 21:14:22.476396,1490994862476396000,37.4266580658,-122.07567985,-32.5993958112
2017-03-31 21:14:22.576453,1490994862576453000,37.4266529803,-122.075684891,-32.5783974694
2017-03-31 21:14:22.676541,1490994862676541000,37.426646887,-122.075690896,-32.5833828216
2017-03-31 21:14:22.776626,1490994862776626000,37.4266401634,-122.075697648,-32.584134375
2017-03-31 21:14:22.876713,1490994862876713000,37.4266342064,-122.075703636,-32.5664986552
2017-03-31 21:14:22.976829,1490994862976829000,37.4266281226,-122.075709675,-32.5504984149
2017-03-31 21:14:23.076910,1490994863076910000,37.4266219782,-122.075715753,-32.5348515446
2017-03-31 21:14:23.176996,1490994863176996000,37.426616488,-122.075721291,-32.5198998252
2017-03-31 21:14:23.277070,1490994863277070000,37.4266102873,-122.075727621,-32.5089131773
2017-03-31 21:14:23.377146,1490994863377146000,37.4266037405,-122.075734201,-32.5010935872
2017-03-31 21:14:23.477248,1490994863477248000,37.4265976446,-122.07574024,-32.4872260297
2017-03-31 21:14:23.577318,1490994863577318000,37.4265915123,-122.07574633,-32.4619746322
2017-03-31 21:14:23.677435,1490994863677435000,37.4265853407,-122.075752472,-32.4323633912
2017-03-31 21:14:23.777495,1490994863777495000,37.4265792008,-122.07575861,-32.4020322892
2017-03-31 21:14:23.877579,1490994863877579000,37.4265730873,-122.075764682,-32.3751977962
2017-03-31 21:14:23.977694,1490994863977694000,37.4265670112,-122.075770658,-32.3585875027
2017-03-31 21:14:24.077753,1490994864077753000,37.4265609608,-122.075776659,-32.34477576
2017-03-31 21:14:24.177865,1490994864177865000,37.4265549823,-122.075782698,-32.3287687994
2017-03-31 21:14:24.277955,1490994864277955000,37.4265490409,-122.075788738,-32.3119912813
2017-03-31 21:14:24.378014,1490994864378014000,37.4265431014,-122.075794776,-32.2952189984
2017-03-31 21:14:24.478099,1490994864478099000,37.4265371944,-122.075800771,-32.2811644349
2017-03-31 21:14:24.578186,1490994864578186000,37.4265321126,-122.075805842,-32.265308636
2017-03-31 21:14:24.678300,1490994864678300000,37.4265260309,-122.075811885,-32.241922586
2017-03-31 21:14:24.778361,1490994864778361000,37.4265195871,-122.075818473,-32.2206360471
2017-03-31 21:14:24.878448,1490994864878448000,37.4265139179,-122.075824362,-32.2044511429
2017-03-31 21:14:24.978535,1490994864978535000,37.4265083715,-122.07583021,-32.1929495848
2017-03-31 21:14:25.078621,1490994865078621000,37.4265029256,-122.075835839,-32.1839090679
2017-03-31 21:14:25.178709,1490994865178709000,37.4264979756,-122.075840817,-32.1715361117
2017-03-31 21:14:25.278795,1490994865278795000,37.4264924283,-122.075846453,-32.1449364884
2017-03-31 21:14:25.378881,1490994865378881000,37.4264868413,-122.075852257,-32.1083240812
2017-03-31 21:14:25.478988,1490994865478988000,37.4264815984,-122.07585772,-32.0734617759
2017-03-31 21:14:25.579051,1490994865579051000,37.4264771542,-122.075862308,-32.0464830131
2017-03-31 21:14:25.679140,1490994865679140000,37.4264723613,-122.075867187,-32.0289815775
2017-03-31 21:14:25.779229,1490994865779229000,37.4264666448,-122.075872959,-32.0195544944
2017-03-31 21:14:25.879326,1490994865879326000,37.4264615424,-122.075878129,-32.0066301712
2017-03-31 21:14:25.979417,1490994865979417000,37.4264568247,-122.075883005,-31.9938670481
2017-03-31 21:14:26.079487,1490994866079487000,37.4264522358,-122.075887833,-31.9802628988
2017-03-31 21:14:26.179574,1490994866179574000,37.4264477729,-122.075892568,-31.9635057535
2017-03-31 21:14:26.279660,1490994866279660000,37.4264433229,-122.075897189,-31.9468823748
2017-03-31 21:14:26.379761,1490994866379761000,37.4264388891,-122.075901729,-31.9268166269
2017-03-31 21:14:26.479847,1490994866479847000,37.4264345805,-122.075906162,-31.9057808008
2017-03-31 21:14:26.579947,1490994866579947000,37.4264310271,-122.075909876,-31.8867413685
2017-03-31 21:14:26.680032,1490994866680032000,37.426426815,-122.075914301,-31.8749094271
2017-03-31 21:14:26.780131,1490994866780131000,37.426422374,-122.075918999,-31.8679894283
2017-03-31 21:14:26.880193,1490994866880193000,37.4264185163,-122.075923056,-31.8545693504
2017-03-31 21:14:26.980278,1490994866980278000,37.4264147674,-122.075926922,-31.8394631968
2017-03-31 21:14:27.080367,1490994867080367000,37.4264110536,-122.075930726,-31.8245291355
2017-03-31 21:14:27.180490,1490994867180490000,37.4264078194,-122.075934121,-31.8156479429
2017-03-31 21:14:27.280568,1490994867280568000,37.4264045503,-122.075937555,-31.8055331086
2017-03-31 21:14:27.380637,1490994867380637000,37.4264010807,-122.075941167,-31.792249926
2017-03-31 21:14:27.480745,1490994867480745000,37.4263976097,-122.075944781,-31.7789615443
2017-03-31 21:14:27.580809,1490994867580809000,37.4263944484,-122.07594805,-31.7656467883
2017-03-31 21:14:27.680918,1490994867680918000,37.4263914208,-122.07595117,-31.752311918
2017-03-31 21:14:27.780982,1490994867780982000,37.4263885194,-122.075954208,-31.7380380313
2017-03-31 21:14:27.881086,1490994867881086000,37.4263857394,-122.075957086,-31.7286709289
2017-03-31 21:14:27.981172,1490994867981172000,37.4263830367,-122.075959794,-31.7183100262
2017-03-31 21:14:28.081243,1490994868081243000,37.4263804791,-122.07596237,-31.7104411323
2017-03-31 21:14:28.181355,1490994868181355000,37.4263780565,-122.07596485,-31.7020043639
2017-03-31 21:14:28.281417,1490994868281417000,37.4263757914,-122.075967188,-31.6933017413
2017-03-31 21:14:28.381493,1490994868381493000,37.4263735758,-122.075969479,-31.6848600714
2017-03-31 21:14:28.481612,1490994868481612000,37.4263714751,-122.075971645,-31.6780045139
2017-03-31 21:14:28.581704,1490994868581704000,37.4263697796,-122.07597338,-31.6732563092
2017-03-31 21:14:28.681775,1490994868681775000,37.4263677949,-122.075975413,-31.6690512842
2017-03-31 21:14:28.781855,1490994868781855000,37.4263658544,-122.075977407,-31.6639807377
2017-03-31 21:14:28.881915,1490994868881915000,37.4263641576,-122.075979148,-31.6585936855
