timestamp,tx,ty,tz,rx,ry,rz
1490994861235066145,44.077,-22.518,0.824,0.0,0.0,0.0
1490994861320943913,44.472,-22.072,0.809,0.0,0.0,0.0
1490994861421698717,44.868,-21.616,0.803,0.0,0.0,0.0
1490994861522268088,45.271,-21.161,0.792,0.0,0.0,0.0
1490994861649597124,45.678,-20.702,0.779,0.0,0.0,0.0
1490994861726121513,46.089,-20.239,0.753,0.0,0.0,0.0
1490994861826861668,46.505,-19.775,0.741,0.0,0.0,0.0
1490994861922401167,46.924,-19.303,0.732,0.0,0.0,0.0
1490994862023929458,47.342,-18.827,0.717,0.0,0.0,0.0
1490994862124452984,47.762,-18.35,0.701,0.0,0.0,0.0
1490994862225910145,48.189,-17.877,0.689,0.0,0.0,0.0
1490994862326467416,48.619,-17.403,0.68,0.0,0.0,0.0
1490994862422956156,49.046,-16.924,0.665,0.0,0.0,0.0
1490994862523548705,49.468,-16.443,0.65,0.0,0.0,0.0
1490994862649388172,49.899,-15.964,0.64,0.0,0.0,0.0
1490994862719859775,50.33,-15.488,0.627,0.0,0.0,0.0
1490994862820403466,50.76,-15.011,0.605,0.0,0.0,0.0
1490994862920952136,51.187,-14.531,0.596,0.0,0.0,0.0
1490994863022047113,51.615,-14.05,0.588,0.0,0.0,0.0
1490994863122609151,52.042,-13.572,0.572,0.0,0.0,0.0
1490994863223181370,52.466,-13.094,0.553,0.0,0.0,0.0
1490994863323720775,52.899,-12.614,0.544,0.0,0.0,0.0
1490994863424329826,53.331,-12.14,0.535,0.0,0.0,0.0
1490994863519935878,53.759,-11.669,0.524,0.0,0.0,0.0
1490994863651422334,54.185,-11.2,0.515,0.0,0.0,0.0
1490994863721850193,54.608,-10.737,0.488,0.0,0.0,0.0
1490994863822415343,55.027,-10.273,0.472,0.0,0.0,0.0
1490994863923021105,55.449,-9.809,0.458,0.0,0.0,0.0
1490994864023924880,55.875,-9.348,0.451,0.0,0.0,0.0
1490994864124408900,56.305,-8.889,0.442,0.0,0.0,0.0
1490994864225079092,56.732,-8.428,0.435,0.0,0.0,0.0
1490994864320629681,57.152,-7.964,0.422,0.0,0.0,0.0
1490994864426243081,57.575,-7.501,0.42,0.0,0.0,0.0
1490994864526815710,57.997,-7.042,0.414,0.0,0.0,0.0
1490994864657565947,58.421,-6.586,0.409,0.0,0.0,0.0
1490994864723344680,58.842,-6.134,0.401,0.0,0.0,0.0
1490994864823917269,59.258,-5.676,0.395,0.0,0.0,0.0
1490994864924499825,59.677,-5.218,0.393,0.0,0.0,0.0
1490994865025117866,60.098,-4.763,0.391,0.0,0.0,0.0
1490994865126024341,60.522,-4.303,0.389,0.0,0.0,0.0
1490994865226609478,60.945,-3.838,0.385,0.0,0.0,0.0
1490994865322177242,61.369,-3.379,0.384,0.0,0.0,0.0
1490994865422788524,61.792,-2.931,0.384,0.0,0.0,0.0
1490994865524045772,62.209,-2.486,0.386,0.0,0.0,0.0
1490994865664884492,62.618,-2.034,0.378,0.0,0.0,0.0
1490994865726027728,63.023,-1.579,0.36,0.0,0.0,0.0
1490994865822461123,63.438,-1.13,0.36,0.0,0.0,0.0
1490994865922989641,63.855,-0.682,0.359,0.0,0.0,0.0
1490994866024064164,64.267,-0.237,0.356,0.0,0.0,0.0
1490994866119623287,64.676,0.203,0.352,0.0,0.0,0.0
1490994866220962232,65.08,0.647,0.344,0.0,0.0,0.0
1490994866326555094,65.475,1.08,0.34,0.0,0.0,0.0
1490994866432200344,65.864,1.503,0.336,0.0,0.0,0.0
1490994866524114662,66.243,1.906,0.335,0.0,0.0,0.0
1490994866659851384,66.616,2.297,0.326,0.0,0.0,0.0
1490994866725894039,66.976,2.677,0.308,0.0,0.0,0.0
1490994866821388294,67.323,3.056,0.305,0.0,0.0,0.0
1490994866922031049,67.662,3.426,0.305,0.0,0.0,0.0
1490994867029643411,67.996,3.786,0.301,0.0,0.0,0.0
1490994867120143404,68.327,4.138,0.294,0.0,0.0,0.0
1490994867231094649,68.648,4.483,0.289,0.0,0.0,0.0
1490994867332815336,68.96,4.821,0.284,0.0,0.0,0.0
1490994867758505410,69.264,5.153,0.285,0.0,0.0,0.0
1490994867758505410,69.559,5.472,0.279,0.0,0.0,0.0
1490994867758505410,69.847,5.778,0.275,0.0,0.0,0.0
1490994867768558230,70.127,6.076,0.269,0.0,0.0,0.0
1490994867823864069,70.394,6.362,0.263,0.0,0.0,0.0
1490994867919413069,70.654,6.645,0.257,0.0,0.0,0.0
1490994868020092785,70.906,6.917,0.254,0.0,0.0,0.0
1490994868121184796,71.151,7.183,0.252,0.0,0.0,0.0
1490994868226831600,71.39,7.444,0.25,0.0,0.0,0.0
1490994868322373977,71.621,7.699,0.248,0.0,0.0,0.0
1490994868424401657,71.846,7.945,0.244,0.0,0.0,0.0
1490994868524970767,72.065,8.184,0.235,0.0,0.0,0.0
1490994868716131944,72.279,8.414,0.23,0.0,0.0,0.0
1490994868731218897,72.485,8.63,0.224,0.0,0.0,0.0
1490994868826762043,72.679,8.839,0.225,0.0,0.0,0.0
1490994868927338400,72.869,9.043,0.221,0.0,0.0,0.0
