index,timestamp,lat,long,alt
2017-03-31 21:14:21.275351,1490994861275351000,37.4267271777,-122.075610251,-33.084105322
2017-03-31 21:14:21.375412,1490994861375412000,37.4267271777,-122.075610251,-33.084105322
2017-03-31 21:14:21.475499,1490994861475499000,37.4267234118,-122.075614038,-33.0807930933
2017-03-31 21:14:21.575608,1490994861575608000,37.4267178743,-122.075619607,-33.0759227423
2017-03-31 21:14:21.675673,1490994861675673000,37.4267123392,-122.075625174,-33.0710545335
2017-03-31 21:14:21.775759,1490994861775759000,37.4267068031,-122.075630742,-33.0661853035
2017-03-31 21:14:21.875845,1490994861875845000,37.4267012669,-122.075636309,-33.0613160734
2017-03-31 21:14:21.975956,1490994861975956000,37.4266957293,-122.075641878,-33.0564456353
2017-03-31 21:14:22.076022,1490994862076022000,37.4266901942,-122.075647445,-33.0515773767
2017-03-31 21:14:22.176131,1490994862176131000,37.4266846381,-122.075653038,-33.0410171219
2017-03-31 21:14:22.276204,1490994862276204000,37.4266790751,-122.07565864,-33.0277075794
2017-03-31 21:14:22.376279,1490994862376279000,37.426673512,-122.075664242,-33.0143977646
2017-03-31 21:14:22.476396,1490994862476396000,37.4266680071,-122.075669759,-32.9981818447
2017-03-31 21:14:22.576453,1490994862576453000,37.4266625512,-122.075675206,-32.9797860453
2017-03-31 21:14:22.676541,1490994862676541000,37.4266568448,-122.075680911,-32.9621888986
2017-03-31 21:14:22.776626,1490994862776626000,37.426650786,-122.075686979,-32.945731315
2017-03-31 21:14:22.876713,1490994862876713000,37.4266447272,-122.075693046,-32.9292733946
2017-03-31 21:14:22.976829,1490994862976829000,37.4266386666,-122.075699115,-32.9128107175
2017-03-31 21:14:23.076910,1490994863076910000,37.4266326081,-122.075705182,-32.8963537653
2017-03-31 21:14:23.176996,1490994863176996000,37.4266265493,-122.07571125,-32.8798960133
2017-03-31 21:14:23.277070,1490994863277070000,37.4266204913,-122.075717316,-32.8634402398
2017-03-31 21:14:23.377146,1490994863377146000,37.4266144331,-122.075723383,-32.8469841295
2017-03-31 21:14:23.477248,1490994863477248000,37.4266083734,-122.075729451,-32.8305237676
2017-03-31 21:14:23.577318,1490994863577318000,37.4266023156,-122.075735518,-32.8140686676
2017-03-31 21:14:23.677435,1490994863677435000,37.4265961915,-122.075741644,-32.7977655284
2017-03-31 21:14:23.777495,1490994863777495000,37.4265899822,-122.075747847,-32.7816946874
2017-03-31 21:14:23.877579,1490994863877579000,37.4265837714,-122.075754052,-32.7656200224
2017-03-31 21:14:23.977694,1490994863977694000,37.4265775587,-122.075760259,-32.7495403824
2017-03-31 21:14:24.077753,1490994864077753000,37.4265713494,-122.075766462,-32.7334697058
2017-03-31 21:14:24.177865,1490994864177865000,37.4265651369,-122.075772669,-32.7173905592
2017-03-31 21:14:24.277955,1490994864277955000,37.4265589258,-122.075778874,-32.7013149075
2017-03-31 21:14:24.378014,1490994864378014000,37.4265527166,-122.075785077,-32.685244272
2017-03-31 21:14:24.478099,1490994864478099000,37.426546638,-122.075791171,-32.6635146524
