index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 21:14:21.275351,1490994861275351000,44.2622929858,-22.3087831098,0.816963557503,0.0,0.0,0.0
2017-03-31 21:14:21.375412,1490994861375412000,44.686077495,-21.825486521,0.805756401592,0.0,0.0,0.0
2017-03-31 21:14:21.475499,1490994861475499000,45.0835873402,-21.3725949385,0.79711548203,0.0,0.0,0.0
2017-03-31 21:14:21.575608,1490994861575608000,45.4414979764,-20.9687184984,0.78655411869,0.0,0.0,0.0
2017-03-31 21:14:21.675673,1490994861675673000,45.8180496081,-20.5442312201,0.770140414087,0.0,0.0,0.0
2017-03-31 21:14:21.775759,1490994861775759000,46.2939755334,-20.0103734435,0.747087244229,0.0,0.0,0.0
2017-03-31 21:14:21.875845,1490994861875845000,46.7198227984,-19.5330039121,0.736385667815,0.0,0.0,0.0
2017-03-31 21:14:21.975956,1490994861975956000,47.144489377,-19.0519164032,0.724087701781,0.0,0.0,0.0
2017-03-31 21:14:22.076022,1490994862076022000,47.5596497823,-18.579812033,0.708708579723,0.0,0.0,0.0
2017-03-31 21:14:22.176131,1490994862176131000,47.979496142,-18.1090733603,0.694887696244,0.0,0.0,0.0
2017-03-31 21:14:22.276204,1490994862276204000,48.4040651348,-17.6399282003,0.684498636714,0.0,0.0,0.0
2017-03-31 21:14:22.376279,1490994862376279000,48.8394361769,-17.1557191364,0.67225634039,0.0,0.0,0.0
2017-03-31 21:14:22.476396,1490994862476396000,49.2701881712,-16.6684679849,0.657031226141,0.0,0.0,0.0
2017-03-31 21:14:22.576453,1490994862576453000,49.6491974465,-16.2416227915,0.645795882912,0.0,0.0,0.0
2017-03-31 21:14:22.676541,1490994862676541000,50.065064302,-15.7805971978,0.634991099939,0.0,0.0,0.0
2017-03-31 21:14:22.776626,1490994862776626000,50.572774622,-15.2186895473,0.61457897283,0.0,0.0,0.0
2017-03-31 21:14:22.876713,1490994862876713000,50.9991296974,-14.7421890989,0.599959795605,0.0,0.0,0.0
2017-03-31 21:14:22.976829,1490994862976829000,51.4235622241,-14.2651438556,0.591578276184,0.0,0.0,0.0
2017-03-31 21:14:23.076910,1490994863076910000,51.8479553383,-13.7892209562,0.579270994349,0.0,0.0,0.0
2017-03-31 21:14:23.176996,1490994863176996000,52.2712887441,-13.3135093876,0.561725268544,0.0,0.0,0.0
2017-03-31 21:14:23.277070,1490994863277070000,52.6980865094,-12.8367216524,0.548176030983,0.0,0.0,0.0
2017-03-31 21:14:23.377146,1490994863377146000,53.1284006575,-12.3622965008,0.539220819635,0.0,0.0,0.0
2017-03-31 21:14:23.477248,1490994863477248000,53.5678988973,-11.8793005125,0.528911476937,0.0,0.0,0.0
2017-03-31 21:14:23.577318,1490994863577318000,53.944910634,-11.4643237387,0.52007231055,0.0,0.0,0.0
2017-03-31 21:14:23.677435,1490994863677435000,54.3412358047,-11.0289901239,0.505027501827,0.0,0.0,0.0
2017-03-31 21:14:23.777495,1490994863777495000,54.8398417674,-10.4802587588,0.479146853752,0.0,0.0,0.0
2017-03-31 21:14:23.877579,1490994863877579000,55.2583890802,-10.0185816749,0.464323585018,0.0,0.0,0.0
2017-03-31 21:14:23.977694,1490994863977694000,55.6798200712,-9.5592158384,0.454207181928,0.0,0.0,0.0
2017-03-31 21:14:24.077753,1490994864077753000,56.1053463052,-9.10211871139,0.446178798262,0.0,0.0,0.0
2017-03-31 21:14:24.177865,1490994864177865000,56.53173805,-8.64420786638,0.438282982787,0.0,0.0,0.0
2017-03-31 21:14:24.277955,1490994864277955000,56.9644203673,-8.1712308323,0.42780603625,0.0,0.0,0.0
2017-03-31 21:14:24.378014,1490994864378014000,57.3818338416,-7.71243246185,0.42091331517,0.0,0.0,0.0
2017-03-31 21:14:24.478099,1490994864478099000,57.7925857273,-7.26433685111,0.416906364067,0.0,0.0,0.0
2017-03-31 21:14:24.578186,1490994864578186000,58.1635846815,-6.86284288967,0.412035558001,0.0,0.0,0.0
2017-03-31 21:14:24.678300,1490994864678300000,58.5537024612,-6.44352609867,0.406478338029,0.0,0.0,0.0
2017-03-31 21:14:24.778361,1490994864778361000,59.0695652214,-5.88345944377,0.397717809307,0.0,0.0,0.0
2017-03-31 21:14:24.878448,1490994864878448000,59.4851611326,-5.42769499109,0.393915698651,0.0,0.0,0.0
2017-03-31 21:14:24.978535,1490994864978535000,59.9030904106,-4.97365050631,0.391925936291,0.0,0.0,0.0
2017-03-31 21:14:25.078621,1490994865078621000,60.3228146821,-4.51909727881,0.389939553386,0.0,0.0,0.0
2017-03-31 21:14:25.178709,1490994865178709000,60.7435595862,-4.05944158968,0.38690487389,0.0,0.0,0.0
2017-03-31 21:14:25.278795,1490994865278795000,61.1765285873,-3.58735938304,0.384453942011,0.0,0.0,0.0
2017-03-31 21:14:25.378881,1490994865378881000,61.6073994346,-3.12651076427,0.384,0.0,0.0,0.0
2017-03-31 21:14:25.478988,1490994865478988000,62.0234418738,-2.68401766464,0.385110032968,0.0,0.0,0.0
2017-03-31 21:14:25.579051,1490994865579051000,62.3687368286,-2.30946932388,0.382875563254,0.0,0.0,0.0
2017-03-31 21:14:25.679140,1490994865679140000,62.7124261245,-1.92791632927,0.373803283356,0.0,0.0,0.0
2017-03-31 21:14:25.779229,1490994865779229000,63.2519505114,-1.33129209728,0.36,0.0,0.0,0.0
2017-03-31 21:14:25.879326,1490994865879326000,63.6738797318,-0.876584844495,0.359434341171,0.0,0.0,0.0
2017-03-31 21:14:25.979417,1490994865979417000,64.0850094979,-0.43356741122,0.357325173559,0.0,0.0,0.0
2017-03-31 21:14:26.079487,1490994866079487000,64.5042137983,0.018193328279,0.353680060652,0.0,0.0,0.0
2017-03-31 21:14:26.179574,1490994866179574000,64.9150008791,0.465664332485,0.347267309325,0.0,0.0,0.0
2017-03-31 21:14:26.279660,1490994866279660000,65.2995755348,0.887699257162,0.34177645028,0.0,0.0,0.0
2017-03-31 21:14:26.379761,1490994866379761000,65.6709106396,1.29303393453,0.337985494709,0.0,0.0,0.0
2017-03-31 21:14:26.479847,1490994866479847000,66.0604658562,1.7119069658,0.335481620432,0.0,0.0,0.0
2017-03-31 21:14:26.579947,1490994866579947000,66.3964255245,2.06682943716,0.331298043646,0.0,0.0,0.0
2017-03-31 21:14:26.680032,1490994866680032000,66.7260052717,2.41311667571,0.320499736414,0.0,0.0,0.0
2017-03-31 21:14:26.780131,1490994866780131000,67.1730823888,2.89225713359,0.306296117676,0.0,0.0,0.0
2017-03-31 21:14:26.880193,1490994866880193000,67.5210747985,3.27218783322,0.305,0.0,0.0,0.0
