timestamp,tx,ty,tz,rx,ry,rz
1490994894194612573,76.86,2.73,0.277,0.0,0.0,0.0
1490994894310272298,76.449,2.324,0.287,0.0,0.0,0.0
1490994894461560436,76.04,1.917,0.292,0.0,0.0,0.0
1490994894467425898,75.634,1.511,0.299,0.0,0.0,0.0
1490994894522724765,75.221,1.111,0.303,0.0,0.0,0.0
1490994894649205648,74.808,0.707,0.312,0.0,0.0,0.0
1490994894719624187,74.397,0.291,0.298,0.0,0.0,0.0
1490994894820196966,73.991,-0.125,0.303,0.0,0.0,0.0
1490994894920749127,73.583,-0.538,0.308,0.0,0.0,0.0
1490994894971072403,73.169,-0.947,0.314,0.0,0.0,0.0
1490994894971072403,72.756,-1.36,0.315,0.0,0.0,0.0
1490994894971072403,72.34,-1.783,0.313,0.0,0.0,0.0
1490994895321655359,71.923,-2.205,0.322,0.0,0.0,0.0
1490994895422212486,71.5,-2.628,0.325,0.0,0.0,0.0
1490994895523507446,71.077,-3.056,0.333,0.0,0.0,0.0
1490994895650295224,70.653,-3.485,0.334,0.0,0.0,0.0
1490994895721101743,70.224,-3.915,0.334,0.0,0.0,0.0
1490994895821646429,69.79,-4.35,0.337,0.0,0.0,0.0
1490994895922184504,69.345,-4.79,0.338,0.0,0.0,0.0
1490994896023121494,68.901,-5.24,0.336,0.0,0.0,0.0
1490994896124890372,68.453,-5.696,0.339,0.0,0.0,0.0
1490994896226173098,67.997,-6.149,0.344,0.0,0.0,0.0
1490994896322100000,67.536,-6.603,0.349,0.0,0.0,0.0
1490994896422940557,67.077,-7.062,0.35,0.0,0.0,0.0
1490994896523527839,66.618,-7.532,0.353,0.0,0.0,0.0
1490994896649433413,66.154,-8.005,0.361,0.0,0.0,0.0
1490994896719808216,65.681,-8.485,0.35,0.0,0.0,0.0
1490994896820441575,65.204,-8.972,0.352,0.0,0.0,0.0
1490994896921029710,64.722,-9.463,0.354,0.0,0.0,0.0
1490994897021681826,64.243,-9.952,0.364,0.0,0.0,0.0
1490994897122740419,63.757,-10.439,0.371,0.0,0.0,0.0
1490994897228358216,63.279,-10.93,0.366,0.0,0.0,0.0
1490994897324209552,62.798,-11.428,0.368,0.0,0.0,0.0
1490994897420436240,62.311,-11.927,0.379,0.0,0.0,0.0
1490994897521419775,61.822,-12.428,0.388,0.0,0.0,0.0
1490994897647173285,61.337,-12.941,0.395,0.0,0.0,0.0
1490994897723421280,60.851,-13.459,0.409,0.0,0.0,0.0
1490994897819336015,60.361,-13.972,0.417,0.0,0.0,0.0
1490994897919880755,59.87,-14.479,0.427,0.0,0.0,0.0
1490994898021348105,59.386,-14.988,0.431,0.0,0.0,0.0
1490994898121915985,58.906,-15.496,0.438,0.0,0.0,0.0
1490994898222712161,58.425,-16.008,0.456,0.0,0.0,0.0
1490994898323307531,57.937,-16.516,0.473,0.0,0.0,0.0
1490994898424467634,57.444,-17.026,0.491,0.0,0.0,0.0
1490994898519973824,56.951,-17.546,0.506,0.0,0.0,0.0
1490994898650714864,56.466,-18.081,0.521,0.0,0.0,0.0
1490994898721322475,55.973,-18.607,0.535,0.0,0.0,0.0
1490994898821967825,55.479,-19.121,0.545,0.0,0.0,0.0
1490994898922602323,54.988,-19.612,0.568,0.0,0.0,0.0
1490994899024424596,54.512,-20.113,0.577,0.0,0.0,0.0
1490994899125723447,54.034,-20.624,0.585,0.0,0.0,0.0
1490994899246566865,53.548,-21.137,0.602,0.0,0.0,0.0
1490994899327040777,53.048,-21.655,0.63,0.0,0.0,0.0
1490994899427616013,52.548,-22.174,0.657,0.0,0.0,0.0
1490994899523234548,52.064,-22.703,0.674,0.0,0.0,0.0
1490994899649597355,51.59,-23.237,0.688,0.0,0.0,0.0
1490994899725047579,51.12,-23.768,0.681,0.0,0.0,0.0
1490994899847413062,50.641,-24.284,0.696,0.0,0.0,0.0
1490994900423254945,50.16,-24.793,0.713,0.0,0.0,0.0
1490994900423254945,49.695,-25.309,0.728,0.0,0.0,0.0
1490994900423254945,49.235,-25.827,0.751,0.0,0.0,0.0
1490994900478560768,48.759,-26.33,0.773,0.0,0.0,0.0
1490994900478560768,48.268,-26.814,0.797,0.0,0.0,0.0
1490994900478560768,47.778,-27.307,0.819,0.0,0.0,0.0
1490994900528831561,47.304,-27.806,0.844,0.0,0.0,0.0
1490994900649595317,46.849,-28.313,0.866,0.0,0.0,0.0
1490994900735999569,46.401,-28.815,0.881,0.0,0.0,0.0
1490994900822162882,45.948,-29.303,0.896,0.0,0.0,0.0
1490994901018305833,45.494,-29.781,0.911,0.0,0.0,0.0
1490994901033401026,45.053,-30.269,0.935,0.0,0.0,0.0
1490994901124252638,44.616,-30.754,0.958,0.0,0.0,0.0
1490994901246231259,44.174,-31.23,0.981,0.0,0.0,0.0
