index,timestamp,lat,long,alt
2017-03-31 20:25:28.334808,1490991928334808000,37.4264571902,-122.075768326,-32.2159097886
2017-03-31 20:25:28.434876,1490991928434876000,37.4264591499,-122.075766972,-32.2230033342
2017-03-31 20:25:28.534949,1490991928534949000,37.4264608624,-122.075765784,-32.230074883
2017-03-31 20:25:28.635050,1490991928635050000,37.4264625403,-122.07576462,-32.2395085333
2017-03-31 20:25:28.735116,1490991928735116000,37.4264645973,-122.07576322,-32.2520875678
2017-03-31 20:25:28.835225,1490991928835225000,37.4264664534,-122.07576203,-32.2571685363
2017-03-31 20:25:28.935287,1490991928935287000,37.4264685359,-122.075760692,-32.2634940236
2017-03-31 20:25:29.035387,1490991929035387000,37.426470971,-122.075759119,-32.2731094197
2017-03-31 20:25:29.135461,1490991929135461000,37.4264731358,-122.07575774,-32.2827453341
2017-03-31 20:25:29.235547,1490991929235547000,37.4264753705,-122.075756318,-32.293572107
2017-03-31 20:25:29.335634,1490991929335634000,37.4264777146,-122.075754765,-32.3041298046
2017-03-31 20:25:29.435750,1490991929435750000,37.4264801966,-122.07575306,-32.3123278483
2017-03-31 20:25:29.535857,1490991929535857000,37.4264825179,-122.075751437,-32.31842722
2017-03-31 20:25:29.635922,1490991929635922000,37.4264850679,-122.07574965,-32.3287522644
2017-03-31 20:25:29.736006,1490991929736006000,37.4264885414,-122.075747267,-32.3478475617
2017-03-31 20:25:29.836090,1490991929836090000,37.4264917931,-122.07574507,-32.3620260504
2017-03-31 20:25:29.936186,1490991929936186000,37.426495045,-122.075742872,-32.3762062073
2017-03-31 20:25:30.036263,1490991930036263000,37.4264984965,-122.075740561,-32.3856520558
2017-03-31 20:25:30.136339,1490991930136339000,37.4265022118,-122.075738166,-32.393042361
2017-03-31 20:25:30.236413,1490991930236413000,37.4265059983,-122.075735783,-32.4020802833
2017-03-31 20:25:30.336512,1490991930336512000,37.4265099054,-122.075733221,-32.410876787
2017-03-31 20:25:30.436620,1490991930436620000,37.4265139336,-122.075730415,-32.416273575
2017-03-31 20:25:30.536697,1490991930536697000,37.426517842,-122.075727611,-32.4196460391
2017-03-31 20:25:30.636761,1490991930636761000,37.4265216403,-122.075724867,-32.4235611807
2017-03-31 20:25:30.736847,1490991930736847000,37.4265258754,-122.075721995,-32.4330084354
2017-03-31 20:25:30.836933,1490991930836933000,37.4265299276,-122.075719477,-32.4484260784
2017-03-31 20:25:30.937044,1490991930937044000,37.4265339231,-122.075716951,-32.4649713966
2017-03-31 20:25:31.037106,1490991931037106000,37.426538742,-122.075713698,-32.490841514
2017-03-31 20:25:31.137237,1490991931137237000,37.4265429668,-122.075710687,-32.5135191584
2017-03-31 20:25:31.237303,1490991931237303000,37.4265472441,-122.075707604,-32.5255558729
2017-03-31 20:25:31.337425,1490991931337425000,37.4265514518,-122.075704725,-32.5286385037
2017-03-31 20:25:31.437502,1490991931437502000,37.4265555731,-122.07570202,-32.52892016
2017-03-31 20:25:31.537565,1490991931537565000,37.4265596939,-122.075699316,-32.5292017767
2017-03-31 20:25:31.637675,1490991931637675000,37.4265643893,-122.075696238,-32.5328615125
2017-03-31 20:25:31.737759,1490991931737759000,37.4265695455,-122.075692803,-32.5459343576
2017-03-31 20:25:31.837817,1490991931837817000,37.426573981,-122.075689768,-32.5603404945
2017-03-31 20:25:31.937926,1490991931937926000,37.4265784927,-122.075686726,-32.5725382712
2017-03-31 20:25:32.037994,1490991932037994000,37.4265830373,-122.075683709,-32.5826012076
2017-03-31 20:25:32.138086,1490991932138086000,37.4265875831,-122.075680692,-32.592666538
2017-03-31 20:25:32.238171,1490991932238171000,37.4265921351,-122.075677716,-32.603558245
2017-03-31 20:25:32.338258,1490991932338258000,37.4265967255,-122.075674726,-32.6123925
