timestamp,points,frame_id,filename
1495233939037246000,43594,velodyne,lidar/1495233939037246000
1495233939137337000,43774,velodyne,lidar/1495233939137337000
1495233939237436000,43728,velodyne,lidar/1495233939237436000
1495233939337518000,43527,velodyne,lidar/1495233939337518000
1495233939437590000,43391,velodyne,lidar/1495233939437590000
1495233939537693000,43585,velodyne,lidar/1495233939537693000
1495233939637767000,43511,velodyne,lidar/1495233939637767000
1495233939737838000,43789,velodyne,lidar/1495233939737838000
1495233939837962000,43775,velodyne,lidar/1495233939837962000
1495233939938040000,43765,velodyne,lidar/1495233939938040000
1495233940038096000,43906,velodyne,lidar/1495233940038096000
1495233940138207000,43700,velodyne,lidar/1495233940138207000
1495233940238270000,43393,velodyne,lidar/1495233940238270000
1495233940338356000,43882,velodyne,lidar/1495233940338356000
1495233940438470000,44005,velodyne,lidar/1495233940438470000
1495233940538555000,44063,velodyne,lidar/1495233940538555000
1495233940638634000,44135,velodyne,lidar/1495233940638634000
1495233940738718000,43939,velodyne,lidar/1495233940738718000
1495233940838790000,44107,velodyne,lidar/1495233940838790000
1495233940938901000,44085,velodyne,lidar/1495233940938901000
1495233941038977000,44105,velodyne,lidar/1495233941038977000
1495233941139049000,43953,velodyne,lidar/1495233941139049000
1495233941239135000,44055,velodyne,lidar/1495233941239135000
1495233941339247000,44227,velodyne,lidar/1495233941339247000
1495233941439310000,44044,velodyne,lidar/1495233941439310000
1495233941539395000,43896,velodyne,lidar/1495233941539395000
1495233941639481000,43880,velodyne,lidar/1495233941639481000
1495233941739604000,43728,velodyne,lidar/1495233941739604000
1495233941839654000,43729,velodyne,lidar/1495233941839654000
1495233941939761000,43692,velodyne,lidar/1495233941939761000
1495233942039852000,43658,velodyne,lidar/1495233942039852000
1495233942139956000,43648,velodyne,lidar/1495233942139956000
1495233942240040000,43613,velodyne,lidar/1495233942240040000
1495233942340126000,43786,velodyne,lidar/1495233942340126000
1495233942440222000,43514,velodyne,lidar/1495233942440222000
1495233942540297000,43546,velodyne,lidar/1495233942540297000
1495233942640403000,43638,velodyne,lidar/1495233942640403000
1495233942740482000,43782,velodyne,lidar/1495233942740482000
1495233942840516000,43590,velodyne,lidar/1495233942840516000
1495233942940630000,43314,velodyne,lidar/1495233942940630000
1495233943040740000,43493,velodyne,lidar/1495233943040740000
1495233943140819000,43421,velodyne,lidar/1495233943140819000
1495233943240892000,43619,velodyne,lidar/1495233943240892000
1495233943340984000,43818,velodyne,lidar/1495233943340984000
1495233943441070000,43780,velodyne,lidar/1495233943441070000
1495233943541139000,43892,velodyne,lidar/1495233943541139000
1495233943641237000,43903,velodyne,lidar/1495233943641237000
1495233943741297000,43484,velodyne,lidar/1495233943741297000
1495233943841383000,43911,velodyne,lidar/1495233943841383000
1495233943941484000,44053,velodyne,lidar/1495233943941484000
1495233944041569000,44084,velodyne,lidar/1495233944041569000
1495233944141667000,44150,velodyne,lidar/1495233944141667000
1495233944241755000,44176,velodyne,lidar/1495233944241755000
1495233944341816000,44138,velodyne,lidar/1495233944341816000
1495233944441904000,44136,velodyne,lidar/1495233944441904000
1495233944542001000,44149,velodyne,lidar/1495233944542001000
1495233944642112000,44064,velodyne,lidar/1495233944642112000
1495233944742190000,44014,velodyne,lidar/1495233944742190000
1495233944842271000,44212,velodyne,lidar/1495233944842271000
1495233944942390000,44280,velodyne,lidar/1495233944942390000
1495233945042470000,43974,velodyne,lidar/1495233945042470000
1495233945142545000,43906,velodyne,lidar/1495233945142545000
1495233945242592000,43877,velodyne,lidar/1495233945242592000
1495233945342707000,43582,velodyne,lidar/1495233945342707000
1495233945442780000,43869,velodyne,lidar/1495233945442780000
1495233945542879000,43521,velodyne,lidar/1495233945542879000
1495233945642955000,43771,velodyne,lidar/1495233945642955000
1495233945743066000,43519,velodyne,lidar/1495233945743066000
1495233945843129000,43861,velodyne,lidar/1495233945843129000
1495233945943229000,43644,velodyne,lidar/1495233945943229000
1495233946043328000,43478,velodyne,lidar/1495233946043328000
1495233946143413000,43612,velodyne,lidar/1495233946143413000
1495233946243501000,43687,velodyne,lidar/1495233946243501000
1495233946343567000,43550,velodyne,lidar/1495233946343567000
1495233946443655000,43308,velodyne,lidar/1495233946443655000
1495233946543741000,43403,velodyne,lidar/1495233946543741000
1495233946643823000,43463,velodyne,lidar/1495233946643823000
1495233946743891000,43495,velodyne,lidar/1495233946743891000
1495233946843978000,43706,velodyne,lidar/1495233946843978000
1495233946944076000,43656,velodyne,lidar/1495233946944076000
1495233947044152000,43829,velodyne,lidar/1495233947044152000
1495233947144251000,43833,velodyne,lidar/1495233947144251000
1495233947244320000,43481,velodyne,lidar/1495233947244320000
1495233947344446000,43504,velodyne,lidar/1495233947344446000
1495233947444551000,43954,velodyne,lidar/1495233947444551000
1495233947544609000,43938,velodyne,lidar/1495233947544609000
1495233947644694000,44107,velodyne,lidar/1495233947644694000
1495233947744770000,44092,velodyne,lidar/1495233947744770000
1495233947844870000,43910,velodyne,lidar/1495233947844870000
1495233947944946000,44090,velodyne,lidar/1495233947944946000
1495233948045012000,44096,velodyne,lidar/1495233948045012000
1495233948145115000,44167,velodyne,lidar/1495233948145115000
1495233948245195000,43843,velodyne,lidar/1495233948245195000
1495233948345305000,44205,velodyne,lidar/1495233948345305000
1495233948445396000,44332,velodyne,lidar/1495233948445396000
1495233948545485000,43975,velodyne,lidar/1495233948545485000
1495233948645584000,43865,velodyne,lidar/1495233948645584000
1495233948745629000,44048,velodyne,lidar/1495233948745629000
1495233948845754000,43646,velodyne,lidar/1495233948845754000
1495233948945805000,43865,velodyne,lidar/1495233948945805000
1495233949045902000,43571,velodyne,lidar/1495233949045902000
1495233949145996000,43765,velodyne,lidar/1495233949145996000
1495233949246082000,43577,velodyne,lidar/1495233949246082000
1495233949346140000,43818,velodyne,lidar/1495233949346140000
1495233949446258000,43764,velodyne,lidar/1495233949446258000
1495233949546356000,43514,velodyne,lidar/1495233949546356000
1495233949646408000,43628,velodyne,lidar/1495233949646408000
1495233949746487000,43771,velodyne,lidar/1495233949746487000
1495233949846589000,43706,velodyne,lidar/1495233949846589000
1495233949946657000,43521,velodyne,lidar/1495233949946657000
1495233950046743000,43292,velodyne,lidar/1495233950046743000
1495233950146841000,43563,velodyne,lidar/1495233950146841000
1495233950246915000,43454,velodyne,lidar/1495233950246915000
1495233950347009000,43736,velodyne,lidar/1495233950347009000
1495233950447114000,43757,velodyne,lidar/1495233950447114000
1495233950547202000,43835,velodyne,lidar/1495233950547202000
1495233950647284000,43869,velodyne,lidar/1495233950647284000
1495233950747391000,43734,velodyne,lidar/1495233950747391000
1495233950847459000,43464,velodyne,lidar/1495233950847459000
1495233950947532000,43849,velodyne,lidar/1495233950947532000
1495233951047650000,43960,velodyne,lidar/1495233951047650000
1495233951147737000,44114,velodyne,lidar/1495233951147737000
1495233951247824000,44137,velodyne,lidar/1495233951247824000
1495233951347900000,44020,velodyne,lidar/1495233951347900000
1495233951447969000,44025,velodyne,lidar/1495233951447969000
1495233951548058000,44136,velodyne,lidar/1495233951548058000
1495233951648156000,44191,velodyne,lidar/1495233951648156000
1495233951748213000,43993,velodyne,lidar/1495233951748213000
1495233951848302000,43997,velodyne,lidar/1495233951848302000
1495233951948386000,44163,velodyne,lidar/1495233951948386000
1495233952048484000,44233,velodyne,lidar/1495233952048484000
1495233952148588000,43923,velodyne,lidar/1495233952148588000
1495233952248642000,43844,velodyne,lidar/1495233952248642000
1495233952348781000,43836,velodyne,lidar/1495233952348781000
1495233952448868000,43591,velodyne,lidar/1495233952448868000
1495233952548915000,43680,velodyne,lidar/1495233952548915000
1495233952649026000,43500,velodyne,lidar/1495233952649026000
1495233952749078000,43717,velodyne,lidar/1495233952749078000
1495233952849164000,43723,velodyne,lidar/1495233952849164000
1495233952949263000,43695,velodyne,lidar/1495233952949263000
1495233953049350000,43773,velodyne,lidar/1495233953049350000
1495233953149446000,43634,velodyne,lidar/1495233953149446000
1495233953249510000,43571,velodyne,lidar/1495233953249510000
1495233953349594000,43762,velodyne,lidar/1495233953349594000
1495233953449681000,43866,velodyne,lidar/1495233953449681000
1495233953549769000,43624,velodyne,lidar/1495233953549769000
1495233953649860000,43544,velodyne,lidar/1495233953649860000
1495233953749944000,43741,velodyne,lidar/1495233953749944000
1495233953850043000,43729,velodyne,lidar/1495233953850043000
1495233953950138000,43811,velodyne,lidar/1495233953950138000
1495233954050299000,44095,velodyne,lidar/1495233954050299000
1495233954150305000,44053,velodyne,lidar/1495233954150305000
1495233954250386000,44133,velodyne,lidar/1495233954250386000
1495233954350473000,44277,velodyne,lidar/1495233954350473000
1495233954450562000,43927,velodyne,lidar/1495233954450562000
1495233954550649000,44052,velodyne,lidar/1495233954550649000
1495233954650720000,44423,velodyne,lidar/1495233954650720000
1495233954750856000,44305,velodyne,lidar/1495233954750856000
1495233954850904000,44465,velodyne,lidar/1495233954850904000
1495233954950996000,44365,velodyne,lidar/1495233954950996000
1495233955051106000,44251,velodyne,lidar/1495233955051106000
1495233955151175000,44420,velodyne,lidar/1495233955151175000
1495233955251275000,44466,velodyne,lidar/1495233955251275000
1495233955351336000,44371,velodyne,lidar/1495233955351336000
1495233955451438000,44227,velodyne,lidar/1495233955451438000
1495233955551525000,44216,velodyne,lidar/1495233955551525000
1495233955651599000,44394,velodyne,lidar/1495233955651599000
1495233955751669000,44420,velodyne,lidar/1495233955751669000
1495233955851787000,44262,velodyne,lidar/1495233955851787000
1495233955951872000,43899,velodyne,lidar/1495233955951872000
1495233956051939000,43747,velodyne,lidar/1495233956051939000
1495233956152038000,43837,velodyne,lidar/1495233956152038000
1495233956252118000,43787,velodyne,lidar/1495233956252118000
1495233956352235000,43500,velodyne,lidar/1495233956352235000
1495233956452273000,43682,velodyne,lidar/1495233956452273000
1495233956552374000,43974,velodyne,lidar/1495233956552374000
1495233956652470000,44009,velodyne,lidar/1495233956652470000
1495233956752534000,43785,velodyne,lidar/1495233956752534000
1495233956852643000,43615,velodyne,lidar/1495233956852643000
1495233956952722000,43734,velodyne,lidar/1495233956952722000
1495233957052808000,43851,velodyne,lidar/1495233957052808000
1495233957152904000,43746,velodyne,lidar/1495233957152904000
1495233957252966000,43451,velodyne,lidar/1495233957252966000
1495233957353063000,43647,velodyne,lidar/1495233957353063000
1495233957453166000,43667,velodyne,lidar/1495233957453166000
1495233957553225000,43793,velodyne,lidar/1495233957553225000
1495233957653332000,43903,velodyne,lidar/1495233957653332000
1495233957753411000,43792,velodyne,lidar/1495233957753411000
1495233957853539000,43819,velodyne,lidar/1495233957853539000
1495233957953602000,43719,velodyne,lidar/1495233957953602000
1495233958053814000,43622,velodyne,lidar/1495233958053814000
1495233958153781000,43295,velodyne,lidar/1495233958153781000
1495233958253884000,43732,velodyne,lidar/1495233958253884000
1495233958353939000,43575,velodyne,lidar/1495233958353939000
1495233958454055000,43640,velodyne,lidar/1495233958454055000
1495233958554094000,43776,velodyne,lidar/1495233958554094000
1495233958654211000,44217,velodyne,lidar/1495233958654211000
1495233958754308000,44185,velodyne,lidar/1495233958754308000
1495233958854375000,44249,velodyne,lidar/1495233958854375000
1495233958954441000,44156,velodyne,lidar/1495233958954441000
1495233959054540000,44121,velodyne,lidar/1495233959054540000
1495233959154645000,44332,velodyne,lidar/1495233959154645000
1495233959254713000,44452,velodyne,lidar/1495233959254713000
1495233959354782000,44454,velodyne,lidar/1495233959354782000
1495233959454909000,44443,velodyne,lidar/1495233959454909000
1495233959554973000,44347,velodyne,lidar/1495233959554973000
1495233959655072000,44410,velodyne,lidar/1495233959655072000
1495233959755165000,43932,velodyne,lidar/1495233959755165000
1495233959855231000,43768,velodyne,lidar/1495233959855231000
1495233959955312000,43823,velodyne,lidar/1495233959955312000
1495233960055401000,43863,velodyne,lidar/1495233960055401000
1495233960155474000,44023,velodyne,lidar/1495233960155474000
1495233960255593000,44205,velodyne,lidar/1495233960255593000
1495233960355701000,44034,velodyne,lidar/1495233960355701000
1495233960455765000,43869,velodyne,lidar/1495233960455765000
1495233960555869000,44058,velodyne,lidar/1495233960555869000
1495233960655933000,44276,velodyne,lidar/1495233960655933000
1495233960756032000,44072,velodyne,lidar/1495233960756032000
1495233960856126000,44156,velodyne,lidar/1495233960856126000
1495233960956182000,44306,velodyne,lidar/1495233960956182000
1495233961056252000,44609,velodyne,lidar/1495233961056252000
1495233961156351000,44674,velodyne,lidar/1495233961156351000
1495233961256423000,44907,velodyne,lidar/1495233961256423000
1495233961356510000,44772,velodyne,lidar/1495233961356510000
1495233961456597000,44773,velodyne,lidar/1495233961456597000
1495233961556708000,44762,velodyne,lidar/1495233961556708000
1495233961656794000,44377,velodyne,lidar/1495233961656794000
1495233961756858000,44708,velodyne,lidar/1495233961756858000
1495233961856944000,44919,velodyne,lidar/1495233961856944000
1495233961957065000,44928,velodyne,lidar/1495233961957065000
1495233962057119000,45022,velodyne,lidar/1495233962057119000
1495233962157204000,45117,velodyne,lidar/1495233962157204000
1495233962257305000,45297,velodyne,lidar/1495233962257305000
1495233962357378000,45181,velodyne,lidar/1495233962357378000
1495233962457471000,45233,velodyne,lidar/1495233962457471000
1495233962557582000,44981,velodyne,lidar/1495233962557582000
1495233962657652000,45176,velodyne,lidar/1495233962657652000
1495233962757721000,45321,velodyne,lidar/1495233962757721000
1495233962857809000,45350,velodyne,lidar/1495233962857809000
1495233962957897000,45327,velodyne,lidar/1495233962957897000
1495233963058003000,45271,velodyne,lidar/1495233963058003000
1495233963158102000,45186,velodyne,lidar/1495233963158102000
1495233963258167000,45226,velodyne,lidar/1495233963258167000
1495233963358239000,45213,velodyne,lidar/1495233963358239000
1495233963458338000,44901,velodyne,lidar/1495233963458338000
1495233963558434000,44979,velodyne,lidar/1495233963558434000
1495233963658522000,44669,velodyne,lidar/1495233963658522000
1495233963758585000,44947,velodyne,lidar/1495233963758585000
1495233963858685000,44808,velodyne,lidar/1495233963858685000
1495233963958759000,45063,velodyne,lidar/1495233963958759000
1495233964058846000,44894,velodyne,lidar/1495233964058846000
1495233964158935000,45147,velodyne,lidar/1495233964158935000
1495233964259020000,45021,velodyne,lidar/1495233964259020000
1495233964359118000,44830,velodyne,lidar/1495233964359118000
1495233964459215000,44885,velodyne,lidar/1495233964459215000
1495233964559305000,45037,velodyne,lidar/1495233964559305000
1495233964659390000,45147,velodyne,lidar/1495233964659390000
1495233964759451000,45366,velodyne,lidar/1495233964759451000
1495233964859549000,45215,velodyne,lidar/1495233964859549000
1495233964959636000,45131,velodyne,lidar/1495233964959636000
1495233965059739000,45020,velodyne,lidar/1495233965059739000
1495233965159797000,45315,velodyne,lidar/1495233965159797000
1495233965259895000,45003,velodyne,lidar/1495233965259895000
1495233965359969000,45437,velodyne,lidar/1495233965359969000
